"","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"ENSSSCG00000030469",0.603760236835862,0.0141393447408535,-0.866271317607914,0.407810943774199,0.441319345595738,1.12694149640688,4.22062763176392,4.21318044710632,4.17918378308781,4.27573430705883,4.66023551673244,3.64569017843242,2.42650106045693,3.15909474604774,3.13428600991487,2.76741150936941,2.72789975609329,2.74547505961815
"ENSSSCG00000029326",0.998251630066824,1.57996174685309,0.258473501106889,1.10689420836602,1.3009064677424,1.29054359845584,5.10346591907556,5.09537874825351,4.5909981200528,4.80368602998937,5.38603840107195,4.08219948025227,2.95634157310614,3.43377622322082,3.00238560408482,3.64140310964146,3.11051179025421,2.94104173760757
"ENSSSCG00000010214",0.510041533213301,1.75940015724553,-0.641414336997606,0.961274317698392,0.708711001191351,1.00656336294111,4.4287388088561,4.3651083453391,3.72982512375523,3.56582367464978,4.01942099009147,3.37358750550423,2.65750202912838,3.17580713091233,3.00238560408482,3.06140084411547,2.65296235887833,2.72437738014169
"ENSSSCG00000040183",1.25090220320679,1.81457421121507,0.953364513234035,0.163351098618243,1.48317533062914,0.942385353036202,1.39297653887773,0.10797020082372,1.53053470914132,1.10325933883653,1.82246178203934,1.50329071909002,1.529323343642,1.24835204870223,1.84027384927633,3.07533179732492,2.97863407243658,1.84428148439075
"ENSSSCG00000005134",-3.54025819052492,0.0141393447408535,-0.446923598624296,0.163351098618243,0.0370985633695273,-1.93904493888898,-1.74834540637586,-0.68971141877807,-0.5311473358624,-1.77497245143484,-1.29701048533719,0.486108483440188,-0.497567477678035,-1.76555050636312,-0.550817435670777,-0.295225980989303,-0.113593804712629,-2.44763386032115
"ENSSSCG00000012056",0.0590324294135052,0.0141393447408535,-0.446923598624296,-0.64976302604632,0.891840201040469,0.570094043929774,2.1799511854373,1.906051759219,2.36782105127903,1.96401720014877,2.42832058441893,1.92259199202824,1.30545006487463,1.31021109291383,0.907650408234004,0.962680112881681,1.33176463914982,1.27648424412284
"ENSSSCG00000009378",0.774700165505675,0.739651378080799,-0.641414336997606,1.0114652630675,0.848190751001699,0.87521894264825,4.1420845021372,4.12130742606234,4.12383881110547,3.88061439414669,4.23150484567152,3.13927642697702,2.42650106045693,2.63845164610483,2.85720134462196,2.81800136250274,2.61398157076366,2.70296658792241
"ENSSSCG00000024872",1.30771012695622,1.57996174685309,2.0230333739555,2.50313875813803,1.53915025588233,2.26497118913016,1.46849166225192,1.87638194066958,2.0623916240024,3.04134647017055,2.71950376713297,2.09393545566879,2.63358757216446,1.4813071538378,1.44804661919462,0.962680112881681,1.46915752376183,1.21730766454797
"ENSSSCG00000002669",7.74530399520318,6.50816572163646,5.45749849267281,4.79676719535797,6.4578180652464,5.53928692905646,5.99077440060163,7.38901817812152,6.76648396855854,7.19291306391551,7.22803569993028,6.92359410325957,6.45162813165292,5.88759733479552,6.50431687173605,5.96287263884577,6.92153365278178,7.15399942503561
"ENSSSCG00000035746",2.65506019450158,2.74096870009114,1.56272756946528,2.05406528950681,2.32412378326403,2.39053860360111,3.8560564013313,3.51765275685463,3.40817428539351,3.33468063995352,3.39490745223682,2.95142974410968,2.55936956841588,3.25658282853045,3.35465940323285,2.80133441399345,3.00899962515947,3.04680307791615
"ENSSSCG00000022126",6.92677155472677,6.2748018457786,5.33718551466937,5.44330798425746,5.83261632202112,5.69102333709529,5.39956971995178,5.76765209952245,6.44006527196663,6.04397624596107,6.1421782868782,6.62481563718014,5.99486248530028,6.364793457516,6.49752775977439,6.04480792146756,5.69050240431569,6.50958507403211
"ENSSSCG00000010540",2.0357511496343,1.9684638972321,1.69228538761801,1.84852419139449,2.47524339374724,1.90975388255366,3.38662021107568,3.57418944841501,3.95793179019826,3.04134647017055,3.6832707723588,4.27265524524239,3.20377574256195,3.52790494982121,3.78759261675949,3.71443826952811,3.35469336356147,3.56875289844424
"ENSSSCG00000026130",2.25381662433537,1.64228749443701,0.0160250103393599,0.550436300623411,1.09223392212552,0.570094043929774,-0.33719440669431,-0.522288089314981,0.197287110913794,-0.307912673581922,-1.61389332302916,-1.16970550633778,-0.726004320914656,-1.76555050636312,-2.54628257823344,-0.806042996988706,0.595610139506906,-0.381870557540902
"ENSSSCG00000000265",0.185673664858552,0.0141393447408535,-1.13276319492352,0.680221530506219,0.975366422753542,1.12694149640688,3.57778239690567,3.79641458303062,3.80993551807587,3.52763252682853,4.31531171160366,3.25216326752883,2.31062642937558,2.48598190916528,2.37860386146596,1.42111058471475,1.33176463914982,2.41768595491707
"ENSSSCG00000002383",3.4695970107475,5.69186830667827,5.72562268016649,4.48219664649719,5.76086523407489,4.32314832826668,6.58995762253866,5.58022898908753,4.5355269516876,5.74432934456431,6.54690431536843,5.54898419841531,5.32637280946653,4.46248905229944,5.35758606280277,3.80082134514446,4.86255369841421,5.077705800031
"ENSSSCG00000035878",-3.54025819052492,-3.54025819052492,-2.48618715896516,-3.54025819052492,-2.34699452540127,-3.54025819052492,-2.67559674491668,-2.62375569389878,-2.62850131334424,-2.40294707771182,-3.54025819052492,-2.28296749948064,-2.39836061198309,-0.721772266216284,-3.54025819052492,-1.60405009041081,-3.54025819052492,-2.44763386032115
"ENSSSCG00000000739",-0.405406381867601,-0.703936759519474,-0.446923598624296,-1.00136328320545,-0.313208050547992,-0.0587115491289578,2.6380455451394,2.96183234734398,3.16179272930535,3.02316104449043,3.35019377218051,2.21028488021738,1.47652697565436,1.4813071538378,1.57729716741821,0.962680112881681,1.37903109585044,1.02365181025347
"ENSSSCG00000017355",7.6043194683971,8.2575126561772,9.15040646014318,9.58719916646509,9.67521455468401,9.49544887382078,8.29696969039548,9.06181124780548,9.05149555465226,8.86256094223544,8.65907144848653,8.83908434155073,8.79179755090148,8.20632441648944,8.12671165604153,7.97908813178323,8.16808060668138,8.19249389940356
"ENSSSCG00000000002",-1.09455566820483,-1.05316418172775,-1.13276319492352,-0.64976302604632,-1.07992689637125,-3.54025819052492,1.18484389057227,1.42211268168948,1.86650811228007,1.572099366197,1.53347200693941,0.713431031791552,-0.126977361632226,0.172165214163182,-0.0917987845126319,0.187691297593384,0.0116608661049178,0.210217313274516
"ENSSSCG00000003239",0.691760481440106,1.22014156316594,2.60877248432796,2.27561240170831,4.30543024367157,4.04616468551459,3.19982864471807,4.02318346582905,3.48826970513557,3.8704783362332,3.9611432705381,4.14202161458587,3.69462763430171,3.62845922589726,3.80529370581018,2.85076850708183,2.78165409581213,3.64931802056532
"ENSSSCG00000005096",7.32272762289959,6.79036972568172,6.15451200653846,6.37156424963165,7.1439606109839,6.56351230926821,8.04780063774178,7.84561873558553,7.78090022045276,7.80645682908981,7.70003494665318,7.8695292321541,7.12724322167742,7.80575815896425,7.89888321404697,8.0814288748937,8.10885443902837,8.05982582215508
"ENSSSCG00000010703",9.23786983838321,9.33720029675335,8.97556762875539,8.58994342317882,9.13396091807287,8.65020764120547,10.6557195951102,10.5198213649637,9.96215826079324,10.4732176676278,10.3843759688703,10.360356132195,10.171798464814,10.3489479448796,10.4015921338178,10.3003450054008,10.394753259523,10.3068320842589
"ENSSSCG00000017306",6.42488467388421,6.12734146352489,6.19879658722934,6.28494539001612,5.98650047098032,6.36666731806717,5.91012080979227,5.62105457135798,6.01582415052696,5.91430567673091,6.55923436840038,5.88285511743144,5.89781006835667,5.91024505170126,5.99071584508692,5.78144113418258,5.65012973984263,6.21660854676591
"ENSSSCG00000013735",2.85888363674801,3.3940677552482,5.10092973887963,5.07271455672691,5.57755462037622,4.86335578300829,3.91122831882855,4.61910032947882,4.66179020746848,4.24467961653682,4.505722532989,5.08362811798226,4.48456469082587,4.1179532866088,4.17564541739528,3.16925443613104,3.57366096899813,4.01342230390733
"ENSSSCG00000014326",2.06899497864584,1.64228749443701,0.730156609044796,2.00535965497871,2.04363243845993,1.94293349153068,5.87238850474477,5.84436463125282,5.5793084556413,5.38716772303648,6.1240324147082,4.8584525554011,4.06020284679043,4.23421135147874,3.98689176818108,4.09556092653586,3.94741707729774,3.90509006103633
"ENSSSCG00000003931",0.927514686969435,1.13600172833903,0.559517681786074,1.15234143292772,1.0153834170669,0.87521894264825,4.0156193485459,4.33270224880445,4.23828628457089,4.48950571711071,4.58504658416989,3.37358750550423,2.65750202912838,2.75425183600955,2.76974741768554,2.95992528571486,2.33115601886463,2.59087001205869
"ENSSSCG00000001510",-0.233439314778633,1.64228749443701,0.808459615728449,1.15234143292772,1.26815700436944,1.76883382922704,3.41552939640021,3.79641458303062,3.91510486152015,3.82920659387659,4.36110248671821,3.28791112266869,2.2490012111638,2.45892679869413,2.35476043181184,2.56507691096404,2.42422737596188,2.44373612447375
"ENSSSCG00000015022",3.28386929711805,2.42367059224113,3.08837908945524,2.89943071726213,2.76068953957729,3.02294940440503,3.31682361351372,3.17180731174491,3.00725626848241,3.42055212620983,2.99109386759926,2.85938872936412,3.3281845915708,3.3029628713286,2.61776116223872,2.66057710049642,3.11051179025421,2.72437738014169
"ENSSSCG00000005055",7.98731040503098,8.68514904472905,9.06326551884734,8.72861374108296,8.31990431746444,8.47662823202112,8.14270694127177,8.20130062814509,7.43872115743279,7.68085547171801,7.84606402677191,7.87541563160927,8.68313667682631,8.45421239313082,8.58241763681246,8.73682584692258,8.72487415739988,8.41989258876892
"ENSSSCG00000032269",7.53760674882701,7.4800167414023,7.15457848821114,7.3293704455119,7.188943413,6.92178449665425,7.68244906976863,7.42788751493411,7.53202211065164,7.2250897267884,7.56714937806883,7.70408735836594,7.58165612805858,7.93899552515403,8.17899036907984,8.16848406301081,7.70791694716195,7.69460389111335
"ENSSSCG00000006496",8.19260884694594,8.17030844792607,7.86051032529474,8.26674033508231,8.90548631953456,8.38377803716112,8.44510880705937,8.96932129559932,8.78681793900561,8.68381291601268,9.05920514163998,8.79744930112863,9.0388276100801,8.8024574364563,9.06352919715978,9.32114349486748,8.9102465721831,8.73211930640907
"ENSSSCG00000033608",6.94702972746219,6.04032990476168,4.53706596019473,5.43643523518469,5.14658863806773,4.34813249197958,7.98650409376125,7.52490150482443,7.03250436224586,7.90409349595198,8.47804357986835,7.53123624256277,7.59177581834408,7.01167586152394,7.42852737769558,8.75533244481118,7.36325436536329,7.08118609841596
"ENSSSCG00000003756",-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-2.67559674491668,-2.62375569389878,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-3.54025819052492,-2.58247119041145,-2.55818800277568,-3.54025819052492
"ENSSSCG00000013260",4.07147490349173,4.00504994692756,4.11997453384614,3.43813604909167,4.32943874480575,2.9267162108834,5.09455519827953,4.80775011502486,4.92184617963017,4.96956075531733,4.92702658974142,5.63477373884918,4.32946017370959,4.32690887841952,3.99462706838509,4.26923204183211,4.44616489205733,4.39350607895712
"ENSSSCG00000012365",9.51107342040376,9.34892803692506,9.33451354229175,9.52025270196182,9.52759113050204,9.74040347532024,10.1076458288216,10.0564335288472,10.2111153222304,9.88887427204294,10.3786475612939,9.97366469563655,10.1539151972436,10.1371437244851,10.2857891726439,9.96370164770813,10.0837667136303,10.1279794759626
"ENSSSCG00000015604",0.302089745031171,0.0141393447408535,-1.883642135155,-0.24439302502553,0.381334284768225,0.570094043929774,3.54327026337205,4.25988753127531,3.67953282515914,4.28339464441787,3.55122864857201,3.25216326752883,2.11724300692349,2.48598190916528,2.42514013823862,2.37542228831156,2.78165409581213,1.80462589308097
"ENSSSCG00000014927",3.22609560507017,3.515591303341,1.92098322867663,2.95178054842808,3.32766926568794,2.21151538689665,3.120112881835,3.44876501141843,2.68917884611394,3.25899762604571,3.2922794873395,3.56056679269449,3.26732078029624,3.56643874795767,3.53521976269436,3.65073727669337,3.92370429939422,2.97716386633649
"ENSSSCG00000023920",6.13230728911535,6.45923096431665,6.31232546852527,6.475796416446,6.57792681731866,6.47129006694982,6.96475328064618,7.19910271913694,7.28392496056927,7.42963893378116,7.57567139651807,7.25579198069376,7.01602596713667,6.62270937960606,6.48933842707475,7.05357727594474,6.56579593963136,6.37221764766688
"ENSSSCG00000017991",2.91480955795846,3.02450093654492,3.86906299273422,4.35190397652017,4.12515621090012,4.64383685655786,3.66061482745287,4.21318044710632,4.5773289982187,4.06079024378344,4.23150484567152,4.13222193668307,3.90902548889999,3.6525396440459,3.63757537437142,3.01878220817976,3.17888234507808,3.67153377674942
"ENSSSCG00000061433",1.19176537976223,2.31306865995885,3.43541978793852,2.68423295272951,2.87385184412548,3.18425773007343,1.3132893356282,1.20058740633011,2.13883066225516,1.75952171575106,1.57292355496211,1.67511228692765,1.17897602693496,1.31021109291383,1.73338084716225,1.50584686558104,1.1798967597962,0.952857973451124
"ENSSSCG00000026748",2.1332691962823,1.70203184646185,1.42037683823934,1.73361529486862,1.71954689677616,2.23849085933509,3.87004844132446,4.16491048754149,3.74620702937886,3.93025322471515,4.34979032585896,3.54587813983506,2.7714665663711,2.79808888748893,2.84012952923182,2.58468938645067,2.53271047584735,2.95921585203335
"ENSSSCG00000000217",2.54122269748397,2.7122008700305,1.81116125506809,2.78866276885046,3.01870359781468,2.85879879139048,5.6267024925058,5.5358439794465,5.61987839249618,5.47005768340488,5.75102381247537,4.90523680431614,4.41612212970991,4.70629641151825,4.77413503025856,4.60795632468393,4.43502542380115,4.35284173788274
"ENSSSCG00000031970",4.59528820812197,3.28108077381972,3.74513321602555,4.0675254747935,4.25199926314765,4.21864625300284,3.93804272135168,4.27702006589813,4.07927515500981,3.90067533842372,4.07543569770671,4.35078960137908,3.90902548889999,4.2421677379133,3.99462706838509,3.38595488908984,3.79020019995917,4.08964635446643
"ENSSSCG00000035537",5.0718878101697,4.86406668454804,5.05348517058022,5.11350041630197,5.31837571444464,5.26535473306381,6.5317338527431,6.36993349486928,6.69865898462266,6.57078588725867,6.62991183476277,6.58226140963098,6.0478469894054,6.15745257992352,6.76734938013395,6.21019029366965,6.26447431685073,6.93273788153126
"ENSSSCG00000008601",4.45772723713016,4.01686073898736,2.73443276071941,2.02991800131505,3.2118969239669,1.57080351855703,4.42400428187452,4.41239222851526,4.37097294770138,4.75492952979529,4.96087912050473,5.01062255278224,4.15564899325852,4.5225194530522,4.20261140592612,5.05021623590972,4.27556376213888,4.35969922334061
"ENSSSCG00000025698",7.23665840074369,6.6533222140208,5.5825409708314,4.95261225417763,6.3611679312908,5.77172361527099,7.99570672608238,7.26355455214273,7.12935860258253,6.96658927938572,7.94287749835389,7.6799059505645,8.42988608382944,6.9413345831078,7.74516209024777,7.44621695284031,7.59797390197272,7.63508526312531
"ENSSSCG00000025822",7.83741294959815,6.74493508133197,6.42380100458354,6.1260173319149,6.7982234598609,6.14223145352629,4.42400428187452,3.83548756347205,4.5909981200528,4.74386728584213,4.74038827710728,4.33378843864402,4.18062000614473,4.01954502701516,4.31808430559339,5.3457627686331,4.46818906920278,4.87724612267276
"ENSSSCG00000032613",4.45143821475065,2.0626334267864,2.86841461478923,3.30360850676474,3.88709970123873,3.31672836015518,3.98380113119333,3.89588333646149,4.91823614275767,4.36507835630526,4.45910826899206,5.24236866988675,4.32199776246251,3.40571440342223,3.68615280510752,3.16925443613104,2.99389673832304,3.83792359109339
"ENSSSCG00000027855",1.65285392073408,0.0141393447408535,1.14662090095909,0.909274111053094,0.975366422753542,0.28968195734429,1.09238559496894,1.29331749848785,0.679042232179628,0.878944414640213,1.36390222706211,0.909762680055622,1.76770745720781,1.53410898763528,1.73338084716225,1.37679992079689,2.15226627634817,1.76384939913824
"ENSSSCG00000056309",0.510041533213301,1.04664916821559,2.34542748479817,1.84852419139449,1.85803147813429,2.15600243330877,0.831432764749548,0.995069795856685,2.08832391779019,2.60099031225657,2.49144890211444,2.57103894753982,1.76770745720781,1.4813071538378,1.30606679973694,2.04819891644914,0.884748133901547,1.21730766454797
"ENSSSCG00000017082",13.1703311753532,13.2319084900992,12.5056915475909,11.6106105988527,11.7415421835394,12.2279633583432,14.0692273422025,14.1636898053158,12.8995152872852,13.768533173434,13.9606444869657,13.4474887918903,13.4811208994461,14.0759764665829,14.2111914431497,15.0905013219171,14.1732708489308,13.3249008896475
"ENSSSCG00000017178",1.25090220320679,1.04664916821559,0.365954179796215,-0.367280885505983,1.53915025588233,0.730708108199536,1.27173197993527,1.38044556963357,1.67443941979447,2.57625787797365,1.9775026200204,2.68267371814912,2.28014283807399,1.68182380142296,0.971756792741257,1.18454821063361,1.46915752376183,1.72188678800737
"ENSSSCG00000007334",4.57228733717737,4.46776201895798,4.7405017325275,5.10774398535185,4.89903595214644,4.98382910213425,4.60640636638272,4.54560096824877,4.82876913857426,4.67565105998578,4.82859720084241,4.73439024566069,4.64268530136551,4.45566216580163,4.77862230395065,4.91731185556388,4.29417741253629,4.37331717621495
"ENSSSCG00000010761",-3.54025819052492,-2.19799263631474,-1.45989308302235,-1.21558273198396,-2.34699452540127,-1.93904493888898,-2.67559674491668,-2.62375569389878,-1.67473307853926,-1.33890040522594,-1.03734941314872,-0.826154238868343,-3.54025819052492,-2.39566137212087,-1.22798122821704,-3.54025819052492,-2.55818800277568,-2.44763386032115
"ENSSSCG00000035952",5.39717435313311,5.22132183117166,5.2345637586859,5.35616607685929,5.53860874772012,5.25878182898182,5.53746384432125,5.5916857981959,5.65283639587083,5.96995590964189,5.99018813656838,5.8711191263006,5.69322244630632,5.49672634228176,5.21918498651981,5.7140295931415,5.47629340946891,5.26468196583317
"ENSSSCG00000011226",9.70445300839749,9.331004855994,9.14192543910123,9.2051893314038,9.3981887417756,9.24559756439772,9.0350071402002,9.03016246298833,9.00715379541535,8.90414518946633,9.01221823432213,9.07540917333251,9.26313599390079,9.40968714227856,9.41975158951779,9.31620247859526,9.26993541947252,9.16293410524692
"ENSSSCG00000009002",4.41311724953162,5.15339347738709,5.83489107750747,6.2009255331722,6.71940647337397,6.38941167311956,6.64592248767051,7.3149182944279,7.25774018927258,6.60939043976309,6.62757183116751,6.4874377637205,6.83125903072134,6.92783214800738,6.97123796489422,6.22588793461262,6.44050010396093,6.8966506660809
"ENSSSCG00000059646",-0.600681227140233,-1.51488084871176,0.730156609044796,-0.501619161562378,-0.0428302297999257,-0.935010692671049,0.993593686103083,0.545133220818945,2.28053638257203,2.07410608091218,0.824786114743559,1.37620624425424,0.520415312439986,1.11605896896173,2.09176643542879,0.466690673715316,0.673505954593837,1.15559956725818
"ENSSSCG00000004466",-0.405406381867601,0.0141393447408535,-0.446923598624296,-0.131155998665136,-0.646221831682044,-0.518966392043579,3.82765851318341,3.17180731174491,2.95183292662942,3.19545597407364,3.56107166010541,2.57103894753982,0.886951308879466,2.45892679869413,2.14834063863775,2.18297409556931,2.09679818746595,2.30851016112929
"ENSSSCG00000014136",8.83744330592178,8.53410431215136,7.53382592546171,7.39169181307475,7.54003986433417,6.67508839795375,8.99685928372204,8.72462052894592,9.53373299466637,8.8048497955531,9.43969861491371,8.81478394957145,8.21907804190471,8.79402518701134,8.42316053976518,8.87016340219811,8.60419522511104,8.74494368901296
"ENSSSCG00000020864",0.302089745031171,1.22014156316594,2.58672228854902,3.31364489410393,4.15233030413885,2.95951237328613,4.47981822874023,5.13663526246614,5.02949913177064,4.73271956337072,4.55087768638084,5.0579767199256,4.38064342564365,4.32690887841952,4.16882442258061,2.76741150936941,3.73676929654377,4.69946396209102
"ENSSSCG00000016617",-0.600681227140233,-1.51488084871176,-1.883642135155,-2.69073432496365,-0.776819959966845,-0.71204287024748,-2.13872349853188,-2.06773525088336,-1.67473307853926,-1.33890040522594,-2.58892834848532,-3.54025819052492,-3.54025819052492,-0.295994671506356,-1.5493042321362,1.86785721215756,-0.763777904421679,-1.83307254091562
