"","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"ENSSSCG00000005055",-0.777912027736931,0.797177065365523,1.68464915308504,0.989342418299624,-0.0169358989325909,0.384377718108629,-0.423824841064745,-0.3410844378307,-2.06731455373078,-1.47533231969749,-1.21550761049662,-1.03381727001547,0.783393703254647,0.24400775084462,0.510324710878423,0.871749089061282,0.873353492236357,0.213353858371192
"ENSSSCG00000032269",-0.0449293979099069,-0.235079781546686,-1.20055881448216,-0.575117664528506,-1.11379319336939,-1.88891179506532,0.40858131032915,-0.45803745097654,-0.128665248013509,-1.01111200484695,-0.105975234139244,0.480128099038409,0.0764985215121092,1.15930771699501,1.86597639400234,1.85921574555713,0.455893979719207,0.456578817724835
"ENSSSCG00000006496",-1.31330496909303,-1.37797901535077,-2.17355709191458,-1.00960972638548,0.607197787021182,-0.7381248118307,-0.631023664024673,0.709948195538637,0.22385198678588,0.00228538667007334,0.872061072132618,0.303622186094131,0.932626835689183,0.27654294594039,0.94111017396137,1.65039221644633,0.581529834884112,0.142430657435301
"ENSSSCG00000033608",0.0561412994630907,-0.675353746683196,-1.85891682470381,-1.11527478338193,-1.37041811946449,-1.97419098979163,0.868360646830812,0.493100376593222,0.128674214318177,0.811027712418993,1.24323236284203,0.536871510751731,0.541075451693104,0.071974117421487,0.369070188871316,1.4161570177577,0.31791246830011,0.140557096763281
"ENSSSCG00000003756",-0.518768920857454,-0.518768920857467,-0.518768920857454,-0.518768920857467,-0.518768920857454,-0.518768920857467,1.66713204823667,1.77190190458362,-0.518768920857454,-0.518768920857467,-0.518768920857467,-0.518768920857467,-0.518768920857467,-0.518768920857467,-0.518768920857467,1.87392788156102,1.94980305762318,-0.518768920857467
"ENSSSCG00000013260",-0.501130643093545,-0.614309361194496,-0.405318026338555,-1.47716638520974,-0.0772691091422484,-2.33669379638465,1.14985930430395,0.65196599759412,0.837876606437046,0.939324168810196,0.797667946511376,2.0156300701758,-0.0958390984932909,-0.115232223932659,-0.669920082144531,-0.217958524826832,0.0956805293427719,0.0228326275852992
"ENSSSCG00000012365",-1.24140386390464,-1.76582915300128,-1.76606360591834,-1.08967775429846,-1.17303606600858,-0.44232379100794,0.649713785815522,0.419853787217141,0.909526460297095,-0.0421687578232667,1.34673628069593,0.217340755181896,0.77370004725619,0.691658986550601,1.12615884012286,0.122946307540239,0.540347877958537,0.722519863326496
"ENSSSCG00000015604",-0.961483722977597,-1.12867296215607,-2.21149364498839,-1.25571425956386,-0.913349895051078,-0.795268266085336,0.898215015676413,1.29659312353776,0.959564957195848,1.32221804839497,0.873694224574809,0.729456168884956,0.0759916156694071,0.297322578493139,0.240495294190419,0.215265005908592,0.455088788848543,-0.0979220705525281
"ENSSSCG00000014927",0.0532377420642605,0.662767059939616,-2.54197122985996,-0.398094391128095,0.299320603493661,-1.92855948350967,-0.129506320190753,0.492548263546095,-1.04531145003236,0.150462511757219,0.116978286198591,0.757447489435226,0.153623208405876,0.741091614645276,0.653850525608375,0.899807766844647,1.47786731082116,-0.415559508039174
"ENSSSCG00000023920",-1.55779468573428,-0.785613619150156,-1.09945504667252,-0.645883782172871,-0.484797456095375,-0.693205224207133,0.426721339110292,0.930852354963931,1.13359970072544,1.52892508219271,1.75507065506451,1.10246652585177,0.530280965254806,-0.4265412274166,-0.771540383930677,0.580361763449946,-0.54731753621687,-0.976129425016921
"ENSSSCG00000017991",-1.69958483127224,-1.50041610359694,0.11514139369928,1.07241612051297,0.585436379656003,1.59453208352443,-0.310485436458846,0.702222119818312,1.38916139189718,0.455502700650889,0.670844571413622,0.566939753955525,0.157397572075164,-0.342604985988037,-0.392933761859508,-1.54538466796273,-1.24701311342513,-0.271171186639943
"ENSSSCG00000061433",-0.849109257954498,0.611032794713389,2.09647616831879,1.14902826618074,1.35501015155209,1.78395596830913,-0.688968154639986,-0.864041490432407,0.362906924049134,-0.107014326854306,-0.414526210819155,-0.220231745639987,-0.874116112338541,-0.714678733261329,-0.177094499013065,-0.413871880958971,-0.877247664992878,-1.15751019621814
"ENSSSCG00000026748",-0.766024122495228,-1.24362586337776,-1.53716756177599,-1.16487822011473,-1.21499055597032,-0.62561061187366,1.14220710184463,1.44179986912732,0.98344450073402,1.20738213360325,1.61311282242813,0.79894374391978,-0.0724023697854513,-0.0534946309968854,-0.0202331296892656,-0.294359029292163,-0.338282613672037,0.144178537386341
"ENSSSCG00000000217",-1.33142963320682,-1.19796479898263,-1.93632850404352,-1.10447668896799,-0.946406934741298,-1.05977370597757,1.1286310993496,1.03609691889722,1.11161397037288,1.00623000109905,1.18699642842834,0.558204602001724,0.142771963156246,0.388265302441592,0.428365601724136,0.300370717995566,0.172021649921159,0.116812010532335
"ENSSSCG00000031970",1.81036005470811,-2.23523151260216,-0.765704077031147,0.322708567280347,0.771872570713284,0.745476595270267,-0.203785921887094,0.769124107427642,0.165962827316954,-0.321090169016854,0.0619309248212002,1.05350206732416,-0.316291022408672,0.677190323679348,-0.142635717834337,-1.96931585595943,-0.691541456849569,0.267467695047937
"ENSSSCG00000035537",-1.37039372952272,-1.67651756824388,-1.38115878543322,-1.25625255655052,-1.0095111402155,-1.05722368619123,0.741408642139494,0.475045482106196,0.954293177969406,0.798261447450096,0.811180175989544,0.816727726910052,0.0286348448190947,0.173665364226446,1.03853301899523,0.251057966181277,0.338023181167636,1.3242264382026
"ENSSSCG00000008601",0.436483959719182,-0.00766201486567028,-1.29221098750884,-1.97995822414406,-0.814416281084517,-2.50323593268161,0.409775800721974,0.375688763485982,0.329613550817278,0.744207073703429,0.898342805603529,1.00094229760702,0.13861752785747,0.492231198403734,0.156128466411504,1.02072997375982,0.248151552901627,0.346570469292145
"ENSSSCG00000025698",0.186062406146713,-0.465152654570939,-1.64134310427148,-2.30879220537581,-0.781018412536414,-1.41468811652361,1.03192090117073,0.194389229557736,0.0441604371341705,-0.111362201566993,0.916054378365922,0.677156292711804,1.50430143555214,-0.158882942909576,0.720220514244156,0.395967776207706,0.577986780346467,0.633019486317273
"ENSSSCG00000025822",2.23598743061814,1.30041987393404,1.03944223067021,0.809379066314626,1.35546290929338,0.812536182125192,-0.672494835897343,-1.19295406849868,-0.547870461390123,-0.40053538145606,-0.446190692230233,-0.752086554575253,-0.886496430311354,-1.03188299489561,-0.78748091848072,0.0935045460832602,-0.644276438992121,-0.284463462311352
"ENSSSCG00000032613",0.854225287891267,-2.21537771539058,-1.160043747833,-0.566512114888799,0.14278611270821,-0.567887363759662,0.26217763750958,0.120792144968943,1.43741760562809,0.75154889794517,0.801352867930141,1.87709823421357,0.687388879463324,-0.503406010985895,-0.157874908074973,-0.815296638660604,-1.02538283218496,0.0769936635201736
"ENSSSCG00000027855",0.856982680371792,-2.18975250919843,-0.0625614461325581,-0.456276236077319,-0.391021709215568,-1.63222415457366,-0.180858889163592,0.152329771647316,-0.984393537081645,-0.578363146011655,0.231301158784289,-0.52527107034982,1.05811393812725,0.607681632261712,0.955765933905087,0.305055733949104,1.7651584822764,1.0683333664813
"ENSSSCG00000056309",-1.75739890628798,-0.945711801667948,1.0541245750971,0.33657004739792,0.302883693407994,0.783673497050863,-1.26636058038176,-1.04936823363243,0.616612059462697,1.4271744682526,1.18505298314585,1.37810332360756,0.148119931526846,-0.302015250398523,-0.586251601332102,0.551959098164342,-1.20131637940854,-0.675850924004498
"ENSSSCG00000017082",-0.243631708244443,-0.179919659208726,-0.962452859363963,-1.91697705069007,-1.80744949503239,-1.25281599740239,0.745128266540955,0.82491741550561,-0.562783209608752,0.414394752552191,0.569554428176962,0.0590211691170032,0.0906857975540937,0.73452784553012,0.869591448666977,1.84236690955224,0.845894915955729,-0.0700529696011475
"ENSSSCG00000017178",-0.212694146202349,-0.494745842184187,-1.39941954338543,-2.36311770312654,0.18492851485857,-0.888757418215145,-0.183024616821901,-0.064546124622849,0.335757749834965,1.58559750821463,0.706692411164475,1.72686988847826,1.17479959809217,0.350634108515292,-0.627727191337206,-0.331683267101167,0.070194878054282,0.430241195784126
"ENSSSCG00000007334",-0.507581362051957,-0.990400340727168,0.291081036080489,2.0583297494532,0.971110919746704,1.42945732956149,-0.350704129817597,-0.719992036707753,0.547699679413062,-0.0458270486660438,0.357970388318455,0.234568703766919,-0.22309723566233,-1.09902719754702,0.28772005075493,0.931733471319108,-1.79188764803123,-1.38115432920328
"ENSSSCG00000010761",-1.61242724621159,-0.0620207111191792,0.80328379017574,1.1104580120882,-0.228364288342867,0.257854744580471,-0.611035505833032,-0.563038972472253,0.52879097580897,0.933560494603195,1.23425131317755,1.5235697579147,-1.6124272462116,-0.298062314665617,1.03569805316911,-1.6124272462116,-0.481539971476126,-0.346123638974085
"ENSSSCG00000035952",-0.511390323924792,-1.2500753119356,-1.13494033533056,-0.526623844470298,0.0906490472970286,-0.985800911306495,0.0698863435681067,0.202045337354133,0.458565130375128,1.84473630225906,1.71413889218315,1.42886093727195,0.6788249665256,-0.168204480425871,-1.35816122787528,0.718631775366376,-0.227305559630014,-1.04383673730161
"ENSSSCG00000011226",2.46023998347338,0.574837239132204,-0.304863366941135,0.151218046163725,0.951918933492441,0.282753543214264,-0.886619772077024,-1.01958953166876,-1.13396176452006,-1.54806480245977,-1.25672325087429,-0.695231707400073,0.217838396598954,0.906580576059663,0.894339781592527,0.406487856941811,0.233645420821055,-0.234805581548909
"ENSSSCG00000009002",-2.84320533366375,-1.80789255440856,-0.839007210773893,-0.271815060383068,0.405863634163833,-0.0326374880963743,0.295640126286817,1.20739688199624,1.12678411356227,0.244517106304126,0.197866795969475,0.0698432667768573,0.546818910483906,0.667467852894361,0.713518977903241,-0.326073243174303,-0.0073284089225041,0.652241633081345
"ENSSSCG00000059646",-1.17766695402781,-2.06304084143941,0.116775840857321,-1.050308638182,-0.634852017090002,-1.48176594069627,0.361920702106943,-0.0909289151762415,1.58392140514509,1.40372589053257,0.152151864254796,0.728176750701027,-0.101666983543215,0.464161892964639,1.39407838796796,-0.167603890143959,0.042878602951137,0.520042842817423
"ENSSSCG00000004466",-1.28950128822471,-1.0238989474192,-1.30980955518852,-1.09278443999824,-1.440485729489,-1.34907327986187,1.41280315896588,0.980288133941016,0.831655265089899,1.00882155817764,1.2040373609526,0.608892032081909,-0.468594483050964,0.528529023548738,0.322922471994736,0.348653476656676,0.301269780113777,0.426275461709631
"ENSSSCG00000014136",0.511532163609778,0.0875225348466211,-1.26997854208418,-1.42627266277739,-1.26670461501604,-2.4319429124619,0.731532935499984,0.329498831142298,1.44251430021263,0.469283573508817,1.27090979591459,0.478018044103487,-0.349738895764378,0.430082392534071,-0.0975004860436756,0.527389153939249,0.176354067045563,0.387500321790472
"ENSSSCG00000020864",-2.57257270852592,-1.89032691315953,-0.85998154731457,-0.298122537644039,0.303591152631708,-0.572935741795286,0.544991206266164,1.01850902438566,0.937012040789661,0.733019324749158,0.560028407292211,0.977795298163165,0.465302912251556,0.418147033924093,0.296485658293362,-0.749615165156191,-0.0175682867589293,0.706240841607725
"ENSSSCG00000016617",0.743605409335099,0.0176248830114574,-0.266182447473234,-0.898342890771747,0.607559288629988,0.671168364563637,-0.473655319252861,-0.428585181012107,-0.118042713187093,0.159372211636279,-0.849896989273457,-1.58555907623183,-1.58555907623183,0.97334287277503,-0.0239199956693801,2.67977435565845,0.607723578013323,-0.23042727451972
