"gene_id","logFC_untrimmed","PValue_untrimmed","FDR_untrimmed","strict_untrimmed","minuslog10P_untrimmed","logFC_trimmed","PValue_trimmed","FDR_trimmed","strict_trimmed","minuslog10P_trimmed","logFC_diff_trimmed_minus_untrimmed","abs_logFC_diff","FDR_diff_trimmed_minus_untrimmed","strict_status","direction_same"
"ENSSSCG00000000024",-0.227822643188977,0.331333814378617,0.440081356053122,FALSE,0.479734239793696,-0.238056161335931,0.306282565917067,0.414155670894148,FALSE,0.513877723211391,-0.010233518146954,0.010233518146954,-0.025925685158974,"not_strict_in_either",TRUE
"ENSSSCG00000000025",0.107024366167841,0.719589735206974,0.792779681182821,FALSE,0.142915040399811,0.0934755111722842,0.753806242822428,0.820010491455753,FALSE,0.122740270160352,-0.0135488549955568,0.0135488549955568,0.0272308102729319,"not_strict_in_either",TRUE
"ENSSSCG00000000029",0.240138382928553,0.614969792804381,0.704682800175892,FALSE,0.211146216160458,0.226331277241367,0.634113976297457,0.721574518411002,FALSE,0.197832674565805,-0.013807105687186,0.013807105687186,0.0168917182351099,"not_strict_in_either",TRUE
"ENSSSCG00000000031",-0.157240955634024,0.380501070313284,0.490283517451472,FALSE,0.419644117262661,-0.162034875536723,0.365280187632795,0.474169694768893,FALSE,0.437373882770543,-0.00479391990269901,0.00479391990269901,-0.016113822682579,"not_strict_in_either",TRUE
"ENSSSCG00000000033",-0.878622540520665,0.00522339091905998,0.0167707022221928,FALSE,2.28204747030746,-0.889615444013988,0.00446201782248838,0.0148682319530292,FALSE,2.35046869936081,-0.0109929034933229,0.0109929034933229,-0.0019024702691636,"not_strict_in_either",TRUE
"ENSSSCG00000000034",0.0252355587656591,0.85821742215294,0.898878703334962,FALSE,0.0664026733641902,0.013997993908201,0.920627430642673,0.944292091883203,FALSE,0.035916089186484,-0.0112375648574581,0.0112375648574581,0.045413388548241,"not_strict_in_either",TRUE
"ENSSSCG00000000035",0.6021762244677,5.35379769281848e-05,0.000518371445999221,FALSE,4.27133804378648,0.594441778844705,6.67039913623861e-05,0.000613191445804194,FALSE,4.17584817845531,-0.00773444562299508,0.00773444562299508,9.48199998049731e-05,"not_strict_in_either",TRUE
"ENSSSCG00000000036",-0.0298313398214407,0.800687760931038,0.856188157297137,FALSE,0.0965368099351155,-0.041493621944636,0.72854665269589,0.798806099260488,FALSE,0.137542632830618,-0.0116622821231953,0.0116622821231953,-0.0573820580366491,"not_strict_in_either",TRUE
"ENSSSCG00000000037",0.392195422136317,0.000254193480481915,0.00168825749309337,FALSE,3.59483559236202,0.384175919313481,0.000335914652254602,0.00209383408296302,FALSE,3.47377105226272,-0.00801950282283598,0.00801950282283598,0.00040557658986965,"not_strict_in_either",TRUE
"ENSSSCG00000000038",-0.91699655670119,1.34175666726433e-05,0.000193096285593258,FALSE,4.87232623800186,-0.929285867780043,1.36560381449947e-05,0.00019515399749866,FALSE,4.8646752787901,-0.012289311078853,0.012289311078853,2.057711905402e-06,"not_strict_in_either",TRUE
"ENSSSCG00000000039",0.133083558834695,0.142816295920573,0.226485163213094,FALSE,0.845222234964629,0.122809309559973,0.184867114389966,0.278158228346976,FALSE,0.733140337673693,-0.010274249274722,0.010274249274722,0.051673065133882,"not_strict_in_either",TRUE
"ENSSSCG00000000040",1.12692454215968,0.0188525397756332,0.0457117885224169,TRUE,1.72463013425173,1.11930212162927,0.0193713630415399,0.0468745984568087,TRUE,1.71283981962201,-0.00762242053041007,0.00762242053041007,0.0011628099343918,"strict_in_both",TRUE
"ENSSSCG00000000045",0.0552078483655333,0.731181666098843,0.801757032272712,FALSE,0.135974706787256,0.0452750027285405,0.779941623588879,0.840067226543877,FALSE,0.107937901799241,-0.0099328456369928,0.0099328456369928,0.038310194271165,"not_strict_in_either",TRUE
"ENSSSCG00000000046",-0.551242408869354,0.101683501085131,0.173490921954527,FALSE,0.992749508915728,-0.581998759570238,0.0823148478546735,0.146786999671524,FALSE,1.08452182019787,-0.0307563507008839,0.0307563507008839,-0.026703922283003,"not_strict_in_either",TRUE
"ENSSSCG00000000050",0.0672803813679347,0.751724356625436,0.818131376103325,FALSE,0.123941377947792,0.0568099895590435,0.786833003895717,0.845255780231273,FALSE,0.104117431786283,-0.0104703918088912,0.0104703918088912,0.027124404127948,"not_strict_in_either",TRUE
"ENSSSCG00000000058",-0.249171535766473,0.0400248256029941,0.0830912110279193,FALSE,1.39767055172153,-0.267376529260308,0.0308519936202462,0.0678199057376964,FALSE,1.51071676711543,-0.018204993493835,0.018204993493835,-0.0152713052902229,"not_strict_in_either",TRUE
"ENSSSCG00000000059",0.453948785610744,0.00176520832638379,0.00728660386004076,FALSE,2.7532040326785,0.445851828493258,0.00221085525778197,0.00866830974097696,FALSE,2.65543968926401,-0.00809695711748598,0.00809695711748598,0.0013817058809362,"not_strict_in_either",TRUE
"ENSSSCG00000000061",0.116709880005645,0.407573769748581,0.517438004177286,FALSE,0.389793773684279,0.101243190572836,0.456402105420805,0.56438083342662,FALSE,0.3406523608127,-0.015466689432809,0.015466689432809,0.046942829249334,"not_strict_in_either",TRUE
"ENSSSCG00000000062",-0.773461050381809,0.0147878984385119,0.0376792263650805,FALSE,1.83009354077038,-0.776478244831158,0.0144317865217836,0.03711656576438,FALSE,1.8406799039358,-0.003017194449349,0.003017194449349,-0.000562660600700496,"not_strict_in_either",TRUE
"ENSSSCG00000000063",0.348806079898255,0.112722344803467,0.188196731212638,FALSE,0.947989985791041,0.346688562868266,0.108483262940477,0.182943268866492,FALSE,0.96463726064762,-0.00211751702998902,0.00211751702998902,-0.00525346234614599,"not_strict_in_either",TRUE
"ENSSSCG00000000064",-0.302043870493135,0.0169781800568029,0.0422613565492262,FALSE,1.77010886495476,-0.314495082032294,0.0124414672544264,0.0329818656423395,FALSE,1.90512839915284,-0.012451211539159,0.012451211539159,-0.0092794909068867,"not_strict_in_either",TRUE
"ENSSSCG00000000066",0.354621791215432,0.0122618348650553,0.0325428440674632,FALSE,1.91144453698371,0.343928555022277,0.0131418953760522,0.0344254587786473,FALSE,1.88134199459369,-0.010693236193155,0.010693236193155,0.0018826147111841,"not_strict_in_either",TRUE
"ENSSSCG00000000068",0.188675416471217,0.290939716693475,0.397517998243086,FALSE,0.536196988400813,0.175718176737071,0.318441716249373,0.42714898245388,FALSE,0.496970044105935,-0.012957239734146,0.012957239734146,0.029630984210794,"not_strict_in_either",TRUE
"ENSSSCG00000000071",-0.355852798161435,0.00386684679913841,0.0132459279162785,FALSE,2.41264303392818,-0.364973517494739,0.00384015132675893,0.0132494750575465,FALSE,2.41565166128834,-0.00912071933330399,0.00912071933330399,3.54714126800035e-06,"not_strict_in_either",TRUE
"ENSSSCG00000000072",-0.0775228177713709,0.545225554512373,0.643039055135449,FALSE,0.263423797144731,-0.0876000024515994,0.49970791101886,0.604390634611811,FALSE,0.301283775062834,-0.0100771846802285,0.0100771846802285,-0.038648420523638,"not_strict_in_either",TRUE
"ENSSSCG00000000074",3.80471425614352,1.06118100211309e-07,6.68309256773257e-06,TRUE,6.97421053361555,3.79274903602108,1.14943163747607e-07,7.37977627882627e-06,TRUE,6.93951685332014,-0.0119652201224398,0.0119652201224398,6.966837110937e-07,"strict_in_both",TRUE
"ENSSSCG00000000075",0.0262121188783531,0.878935795814169,0.913546776568032,FALSE,0.0560428479546803,0.0174387502070567,0.920537760096205,0.944267352715647,FALSE,0.0359583922060576,-0.0087733686712964,0.0087733686712964,0.030720576147615,"not_strict_in_either",TRUE
"ENSSSCG00000000076",-0.0378618046124147,0.79572270418595,0.85252266012453,FALSE,0.0992382501304475,-0.0496409210487936,0.732383423322847,0.802280092240731,FALSE,0.135261494027479,-0.0117791164363789,0.0117791164363789,-0.050242567883799,"not_strict_in_either",TRUE
"ENSSSCG00000000077",-0.294022103595157,0.00889748992375514,0.0253834383814005,FALSE,2.05073249515441,-0.304810703405342,0.00649129069655244,0.0199332855433464,FALSE,2.18766894161888,-0.010788599810185,0.010788599810185,-0.0054501528380541,"not_strict_in_either",TRUE
"ENSSSCG00000000078",0.662388488342044,0.000249044480959763,0.00166493663574463,FALSE,3.6037230781648,0.64967779108356,0.000314335745370498,0.00199120774497011,FALSE,3.50260622943596,-0.0127106972584839,0.0127106972584839,0.00032627110922548,"not_strict_in_either",TRUE
"ENSSSCG00000000087",-0.138929807022069,0.366479156949916,0.475747705296256,FALSE,0.435950720283546,-0.152967774374707,0.314338157289201,0.423062800686811,FALSE,0.502602897078817,-0.014037967352638,0.014037967352638,-0.052684904609445,"not_strict_in_either",TRUE
"ENSSSCG00000000091",0.0504891873282176,0.819675827034584,0.870760266172804,FALSE,0.0863578724530778,0.0404557885889681,0.854296195064536,0.89551359347903,FALSE,0.0683915279296236,-0.0100333987392495,0.0100333987392495,0.024753327306226,"not_strict_in_either",TRUE
"ENSSSCG00000000092",-0.563468426220583,0.00382994017579716,0.0131543287939481,FALSE,2.41680800971913,-0.576219652776941,0.00363899890981875,0.0127429025079491,FALSE,2.43901807452087,-0.012751226556358,0.012751226556358,-0.000411426285999,"not_strict_in_either",TRUE
"ENSSSCG00000000093",-0.436906943187663,0.00423425147949884,0.0142507271341547,FALSE,2.37322335205224,-0.446425693253628,0.00376039145178573,0.0130337918342092,FALSE,2.42476694323683,-0.00951875006596503,0.00951875006596503,-0.0012169352999455,"not_strict_in_either",TRUE
"ENSSSCG00000000094",-0.676053992279806,0.000132197001476081,0.00102369963112571,FALSE,3.87877839550969,-0.688714370806938,9.76917477215498e-05,0.000818644343181457,FALSE,4.0101421207271,-0.012660378527132,0.012660378527132,-0.000205055287944253,"not_strict_in_either",TRUE
"ENSSSCG00000000095",0.134234674209094,0.176062622251269,0.267924655458388,FALSE,0.754332834112278,0.12200961948179,0.212167606915554,0.310092773703182,FALSE,0.673320922092132,-0.012225054727304,0.012225054727304,0.042168118244794,"not_strict_in_either",TRUE
"ENSSSCG00000000097",0.0180868325142195,0.899957157718787,0.929070154914884,FALSE,0.0457781645708833,0.00955251861917791,0.946787932302921,0.962557708012109,FALSE,0.0237472861967475,-0.00853431389504159,0.00853431389504159,0.0334875530972251,"not_strict_in_either",TRUE
"ENSSSCG00000000104",-0.135413694414581,0.213776690911374,0.31197466082643,FALSE,0.670039649737289,-0.145694831121928,0.172577996453836,0.263821080220472,FALSE,0.76301457726419,-0.010281136707347,0.010281136707347,-0.048153580605958,"not_strict_in_either",TRUE
"ENSSSCG00000000105",1.00113721993554,0.000258473927019189,0.00170554446141127,TRUE,3.58758325884773,0.99217898357852,0.00032518454535024,0.00204108208094562,FALSE,3.48787010277232,-0.00895823635701998,0.00895823635701998,0.00033553761953435,"strict_untrimmed_only",TRUE
"ENSSSCG00000000107",0.126858662546408,0.178599741168341,0.270902239121179,FALSE,0.748119174838529,0.114757939239684,0.225244323558274,0.325342873845075,FALSE,0.647346144981005,-0.012100723306724,0.012100723306724,0.054440634723896,"not_strict_in_either",TRUE
"ENSSSCG00000000108",0.465315423433016,0.00688854924615712,0.0207623762754519,FALSE,2.16187223247986,0.455015119111433,0.007415374762992,0.0221110481185882,FALSE,2.12986689542635,-0.010300304321583,0.010300304321583,0.0013486718431363,"not_strict_in_either",TRUE
"ENSSSCG00000000110",-0.415132075590598,0.0115473065659862,0.0310275277239346,FALSE,1.93751930407846,-0.428402648109094,0.0093250370821903,0.0262631495768254,FALSE,2.03034943248886,-0.013270572518496,0.013270572518496,-0.0047643781471092,"not_strict_in_either",TRUE
"ENSSSCG00000000114",-0.598539783395371,0.000819457196416772,0.00407808890790207,FALSE,3.0864737264687,-0.608306240606738,0.000628936511617953,0.00339319492503993,FALSE,3.20139319246508,-0.00976645721136704,0.00976645721136704,-0.00068489398286214,"not_strict_in_either",TRUE
"ENSSSCG00000000116",-0.612487202334325,0.000863278545299093,0.00423153712950477,FALSE,3.06384905229398,-0.622834976458214,0.000655418317400997,0.00350066772790558,FALSE,3.18348142527435,-0.010347774123889,0.010347774123889,-0.00073086940159919,"not_strict_in_either",TRUE
"ENSSSCG00000000117",0.0563386016443443,0.816288574920459,0.868444542669866,FALSE,0.0881562820056929,0.0465424150056411,0.848008883873752,0.890672108800685,FALSE,0.0715995979825094,-0.0097961866387032,0.0097961866387032,0.022227566130819,"not_strict_in_either",TRUE
"ENSSSCG00000000118",0.840215878056407,0.000849127875619199,0.004189128961417,FALSE,3.07102690163609,0.827794096479746,0.000982325381287287,0.00473257428677036,FALSE,3.00774463452331,-0.012421781576661,0.012421781576661,0.00054344532535336,"not_strict_in_either",TRUE
"ENSSSCG00000000119",-0.0333331604568812,0.799206169464625,0.855402325560096,FALSE,0.0973411722369024,-0.0428148152947576,0.744065251424304,0.812420218810513,FALSE,0.128388976966355,-0.0094816548378764,0.0094816548378764,-0.042982106749583,"not_strict_in_either",TRUE
"ENSSSCG00000000120",0.132345829155104,0.293412704584295,0.400243724779401,FALSE,0.532521085409574,0.117558941792682,0.354202646776708,0.463381084989418,FALSE,0.450748197871454,-0.014786887362422,0.014786887362422,0.063137360210017,"not_strict_in_either",TRUE
"ENSSSCG00000000130",0.0566440714883491,0.858683344458025,0.899009426424193,FALSE,0.0661669608582652,0.0459546171221539,0.884306765316151,0.918350440082125,FALSE,0.053397052437956,-0.0106894543661952,0.0106894543661952,0.0193410136579319,"not_strict_in_either",TRUE
"ENSSSCG00000000133",-1.20420846993399,1.03180955695947e-05,0.000158707491679012,TRUE,4.98640045386575,-1.20017698930575,1.01392411756704e-05,0.000156880525387253,TRUE,4.99399454653628,0.00403148062823999,0.00403148062823999,-1.826966291759e-06,"strict_in_both",TRUE
"ENSSSCG00000000135",0.131088904078466,0.517877701368787,0.618472337941093,FALSE,0.285772788308184,0.120680792633127,0.550413297871055,0.64851166005501,FALSE,0.259311082181237,-0.010408111445339,0.010408111445339,0.030039322113917,"not_strict_in_either",TRUE
"ENSSSCG00000000136",0.760593623686368,0.0144509309004395,0.0370495154693894,FALSE,1.84010417561316,0.752787881276252,0.0152824562999065,0.0388740566837637,FALSE,1.81580683739891,-0.007805742410116,0.007805742410116,0.0018245412143743,"not_strict_in_either",TRUE
"ENSSSCG00000000137",0.284582214942168,0.320080812722728,0.42853073158523,FALSE,0.494740358903028,0.276886506041004,0.329230993554885,0.438108517838268,FALSE,0.482499287383618,-0.007695708901164,0.007695708901164,0.00957778625303801,"not_strict_in_either",TRUE
"ENSSSCG00000000139",0.157616155243253,0.377114776516723,0.48693410270911,FALSE,0.423526450267551,0.140306390215915,0.428921653820745,0.537737308236079,FALSE,0.367622028143121,-0.017309765027338,0.017309765027338,0.050803205526969,"not_strict_in_either",TRUE
"ENSSSCG00000000141",-0.0404169281296228,0.664354740120855,0.747040369993132,FALSE,0.177599961990204,-0.0512054025214006,0.579982268724948,0.674414318774853,FALSE,0.236585283527791,-0.0107884743917778,0.0107884743917778,-0.0726260512182789,"not_strict_in_either",TRUE
"ENSSSCG00000000142",-0.347143877095994,0.0426620297338438,0.0873349254592999,FALSE,1.36995848594149,-0.356553002297985,0.0352364352700847,0.0754318398076341,FALSE,1.45300803388197,-0.009409125201991,0.009409125201991,-0.0119030856516658,"not_strict_in_either",TRUE
"ENSSSCG00000000144",-0.165648216217655,0.1778186271897,0.269990667888948,FALSE,0.750022746954262,-0.17610379722495,0.152231663137942,0.238513933815755,FALSE,0.817495007907634,-0.010455581007295,0.010455581007295,-0.031476734073193,"not_strict_in_either",TRUE
"ENSSSCG00000000145",0.742788005222802,0.00129585797328078,0.00574935989205279,FALSE,2.88744259476209,0.727272227913812,0.00164539386413649,0.00690212539688008,FALSE,2.78373012656102,-0.01551577730899,0.01551577730899,0.00115276550482729,"not_strict_in_either",TRUE
"ENSSSCG00000000146",-0.000877028956189731,0.998647983616879,0.99915797432558,FALSE,0.000587570546699534,-0.0164440913316067,0.974754331765041,0.982207690634757,FALSE,0.0111048261502623,-0.015567062375417,0.015567062375417,-0.016950283690823,"not_strict_in_either",TRUE
"ENSSSCG00000000148",-0.359087568340541,0.0998402053759484,0.170878504463188,FALSE,1.00069453429677,-0.362854004607104,0.0942828226119501,0.163616347265119,FALSE,1.02556742417015,-0.00376643626656298,0.00376643626656298,-0.007262157198069,"not_strict_in_either",TRUE
"ENSSSCG00000000151",-2.82797213335565,0.000250842041895956,0.00167067607969356,TRUE,3.60059967265296,-2.84755040793843,0.000243332869875154,0.00164951058378898,TRUE,3.6137992217671,-0.0195782745827802,0.0195782745827802,-2.11654959045801e-05,"strict_in_both",TRUE
"ENSSSCG00000000152",0.157082382505738,0.274192043652098,0.379538641754662,FALSE,0.561945151472556,0.146078482024507,0.317577960657527,0.426297553656351,FALSE,0.498149644459481,-0.011003900481231,0.011003900481231,0.046758911901689,"not_strict_in_either",TRUE
"ENSSSCG00000000156",-0.230182737134976,0.0218460260654879,0.0515304091796634,FALSE,1.66062755250559,-0.240935674196199,0.0164130885446543,0.041218713473805,FALSE,1.78480968758256,-0.010752937061223,0.010752937061223,-0.0103116957058584,"not_strict_in_either",TRUE
"ENSSSCG00000000157",-0.263262255336798,0.459106720171408,0.566954386451355,FALSE,0.33808635020501,-0.273664534679048,0.439733981400197,0.548430130049337,FALSE,0.356809972032437,-0.01040227934225,0.01040227934225,-0.0185242564020179,"not_strict_in_either",TRUE
"ENSSSCG00000000158",0.659585286162918,7.73865030762908e-06,0.000128522998633004,FALSE,5.11133477769724,0.650702251744755,1.34461186189809e-05,0.000193112002698324,FALSE,4.87140306180496,-0.00888303441816296,0.00888303441816296,6.458900406532e-05,"not_strict_in_either",TRUE
"ENSSSCG00000000160",0.364969720408115,0.00545054152467646,0.0173707025348679,FALSE,2.26356034735721,0.351992719265399,0.00712213337903876,0.0214805192561048,FALSE,2.14738989737924,-0.012977001142716,0.012977001142716,0.0041098167212369,"not_strict_in_either",TRUE
"ENSSSCG00000000161",0.181872450490807,0.080511607475177,0.143293948880104,FALSE,1.0941415022531,0.16955556537469,0.105639004300014,0.179174597544061,FALSE,0.976175700886616,-0.012316885116117,0.012316885116117,0.035880648663957,"not_strict_in_either",TRUE
"ENSSSCG00000000162",-0.906457396096865,0.000773677535453049,0.00391936712014936,FALSE,3.11144001315974,-0.92599894120321,0.000499463522831175,0.00285280414210273,FALSE,3.30149622397775,-0.019541545106345,0.019541545106345,-0.00106656297804663,"not_strict_in_either",TRUE
"ENSSSCG00000000164",0.113322811903234,0.508271173529321,0.610947015694859,FALSE,0.293904520500233,0.100448050465384,0.563048811067335,0.659461592277825,FALSE,0.249453954245772,-0.01287476143785,0.01287476143785,0.048514576582966,"not_strict_in_either",TRUE
"ENSSSCG00000000167",0.094724495303673,0.29720644044161,0.404217799025842,FALSE,0.52694178368015,0.0846365071464211,0.356438668990996,0.465292163734962,FALSE,0.448015186738345,-0.0100879881572519,0.0100879881572519,0.06107436470912,"not_strict_in_either",TRUE
"ENSSSCG00000000171",1.63107736691701,2.3273343154273e-10,1.25322573506889e-07,TRUE,9.63314122697686,1.62177044298126,3.00441593242558e-10,1.54566469666395e-07,TRUE,9.52223994362095,-0.00930692393574994,0.00930692393574994,2.9243896159506e-08,"strict_in_both",TRUE
"ENSSSCG00000000175",0.237105642870885,0.207792706622209,0.304866879018029,FALSE,0.682369699942058,0.223420908034176,0.231483036299564,0.332122822499524,FALSE,0.635480829749402,-0.013684734836709,0.013684734836709,0.027255943481495,"not_strict_in_either",TRUE
"ENSSSCG00000000176",0.562739422200478,3.50346390446923e-05,0.000381947918597308,FALSE,4.45550235260186,0.550856904042855,5.03004729149654e-05,0.000499364791412872,FALSE,4.2984279317752,-0.011882518157623,0.011882518157623,0.000117416872815564,"not_strict_in_either",TRUE
"ENSSSCG00000000179",-0.146062659735244,0.516172968243975,0.617213295557128,FALSE,0.28720474301159,-0.155931523211067,0.492826634441675,0.598328501401798,FALSE,0.307305829093484,-0.00986886347582303,0.00986886347582303,-0.01888479415533,"not_strict_in_either",TRUE
"ENSSSCG00000000182",-1.50866712602219,1.75291481201835e-06,4.63638146531984e-05,TRUE,5.7562391891939,-1.51885727992489,1.68881320225221e-06,4.50506558860058e-05,TRUE,5.77241838460159,-0.0101901539027001,0.0101901539027001,-1.3131587671926e-06,"strict_in_both",TRUE
"ENSSSCG00000000185",-0.171271336148375,0.087186200960949,0.152634833736431,FALSE,1.05955224580983,-0.180155853193288,0.0748064092901741,0.135709991560704,FALSE,1.12606119090414,-0.008884517044913,0.008884517044913,-0.016924842175727,"not_strict_in_either",TRUE
"ENSSSCG00000000189",-0.366514820412886,0.00923911506079204,0.0261850875571335,FALSE,2.03436962430153,-0.377584061689542,0.00698289756789348,0.0211276285371782,FALSE,2.1559643285769,-0.011069241276656,0.011069241276656,-0.0050574590199553,"not_strict_in_either",TRUE
"ENSSSCG00000000190",0.184792528796252,0.260045979152755,0.363650463871209,FALSE,0.584949856925762,0.214235903850918,0.16919376960581,0.259805591213271,FALSE,0.771615633469784,0.029443375054666,0.029443375054666,-0.103844872657938,"not_strict_in_either",TRUE
"ENSSSCG00000000194",0.225998022921686,0.220787443610986,0.319453866515722,FALSE,0.656025628975094,0.217758408359729,0.142436523603234,0.226542798112464,FALSE,0.846378634536934,-0.00823961456195699,0.00823961456195699,-0.092911068403258,"not_strict_in_either",TRUE
"ENSSSCG00000000199",0.744526729765015,5.86118635541041e-06,0.000104666188226516,FALSE,5.23201447008063,0.731143394257926,7.22563890494091e-06,0.000121595009843077,FALSE,5.14112374571708,-0.013383335507089,0.013383335507089,1.6928821616561e-05,"not_strict_in_either",TRUE
"ENSSSCG00000000202",-0.202962434640361,0.154339033890116,0.240972736875605,FALSE,0.811524222613373,-0.213438763257382,0.127141101563001,0.207143568944972,FALSE,0.895714030119182,-0.010476328617021,0.010476328617021,-0.033829167930633,"not_strict_in_either",TRUE
"ENSSSCG00000000203",-0.769504422910953,0.0100934004775831,0.028113379451554,FALSE,1.9959624948282,-0.778202166282121,0.00908136792781522,0.0257767694581632,FALSE,2.04184872870842,-0.00869774337116802,0.00869774337116802,-0.0023366099933908,"not_strict_in_either",TRUE
"ENSSSCG00000000204",-0.00946927311878282,0.933521416460288,0.95334794579029,FALSE,0.0298757141971378,-0.0179519278152108,0.871548932010084,0.908370988041983,FALSE,0.059708224956278,-0.00848265469642798,0.00848265469642798,-0.044976957748307,"not_strict_in_either",TRUE
"ENSSSCG00000000205",-0.0045939923079413,0.989234391467044,0.992979524626804,FALSE,0.00470079347862573,-0.015150206034822,0.963709449703561,0.973781889939661,FALSE,0.0160538824979098,-0.0105562137268807,0.0105562137268807,-0.0191976346871431,"not_strict_in_either",TRUE
"ENSSSCG00000000206",-3.9990818046732,1.44052656977141e-05,0.000203604912289538,TRUE,4.84147872697143,-3.99909917816892,1.35786322555018e-05,0.000194433596064119,TRUE,4.86714397334002,-1.73734957198413e-05,1.73734957198413e-05,-9.17131622541899e-06,"strict_in_both",TRUE
"ENSSSCG00000000207",-0.188303421959424,0.214585968009536,0.312610243877147,FALSE,0.668398680390903,-0.214238384811163,0.161168476489448,0.249965426416332,FALSE,0.792719899413564,-0.025934962851739,0.025934962851739,-0.062644817460815,"not_strict_in_either",TRUE
"ENSSSCG00000000209",-1.03014631772088,0.00174705861741865,0.00723476441714276,TRUE,2.75769252329733,-1.0392648729523,0.00148955304288993,0.00642041040778858,TRUE,2.82694402697446,-0.00911855523141991,0.00911855523141991,-0.00081435400935418,"strict_in_both",TRUE
"ENSSSCG00000000214",-2.0856320568086,4.53099473627674e-05,0.00045932797778794,TRUE,4.34380644234681,-2.10072915156473,4.15802715728994e-05,0.000436244582671242,TRUE,4.38111267849117,-0.01509709475613,0.01509709475613,-2.3083395116698e-05,"strict_in_both",TRUE
"ENSSSCG00000000215",0.174397413616135,0.11920909457619,0.196986231416218,FALSE,0.923690610589183,0.163206037349617,0.146754515801067,0.232078032727453,FALSE,0.833408526146375,-0.011191376266518,0.011191376266518,0.035091801311235,"not_strict_in_either",TRUE
"ENSSSCG00000000216",0.728327051338935,0.0109495228116696,0.0298038933215707,FALSE,1.96060480728729,0.722849995085196,0.0111870888047584,0.0303198521604035,FALSE,1.95128291441179,-0.00547705625373907,0.00547705625373907,0.000515958838832802,"not_strict_in_either",TRUE
"ENSSSCG00000000217",2.84331217989306,3.33489793250715e-10,1.41340669234028e-07,TRUE,9.47691745350973,2.82934212705462,4.19350940142482e-10,1.81991495356489e-07,TRUE,9.37742237900104,-0.0139700528384399,0.0139700528384399,4.0650826122461e-08,"strict_in_both",TRUE
"ENSSSCG00000000220",-0.516275735869764,0.0200809522881311,0.0481570672143168,FALSE,1.69721569572652,-0.528556098767255,0.0174319384548351,0.043160377009608,FALSE,1.75865431607827,-0.0122803628974909,0.0122803628974909,-0.0049966902047088,"not_strict_in_either",TRUE
