"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"042","REQUIRED","04_required_step25_final_subsets","step25v2_pig_chronic_synovium_manifest.csv","step25v2_pig_chronic_synovium_manifest.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_synovium_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_synovium_manifest.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_synovium_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v2_pig_chronic_synovium_manifest.csv",TRUE,11802,"3a515c835017019d925a1134c7bfd84b","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_synovium_manifest.csv"
"043","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_synovium_manifest.csv","step25v3_pig_chronic_synovium_manifest.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_manifest.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_synovium_manifest.csv",TRUE,12582,"30a6fc4dc66ecd4423d275554ea17a6c","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_manifest.csv"
"044","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_group_summary.csv","step25v3_pig_chronic_group_summary.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_group_summary.csv",TRUE,107,"f807525035230439751f355eec317c27","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_group_summary.csv"
"045","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_manifest.csv","step25v3_pig_chronic_main_comparison_manifest.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_manifest.csv",TRUE,6306,"0a4595c5b55198ad1b1252efe30dfbb4","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_manifest.csv"
"046","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv",TRUE,2828723,"60e137fc2cacdb0b03de01619dc38e85","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_counts_matrix.csv"
"047","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv",TRUE,4589663,"30cf6d4e0e3852864a0a1407e1138485","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_abundance_tpm_matrix.csv"
"048","REQUIRED","04_required_step25_final_subsets","step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv",TRUE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/tables_required/04_step25_final_subsets/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv",TRUE,7373330,"df37a1f6c2152d15734f53bb36d292fb","G signature score, I DE/GSEA, J heatmap, and sample/group definition","These files define the final synovium-only 24-sample main comparison and provide the exact count/TPM/length matrices used downstream.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_main_comparison_gene_level_length_matrix.csv"
"049","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v2_pig_chronic_main_comparison_manifest.csv","step25v2_pig_chronic_main_comparison_manifest.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_main_comparison_manifest.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_main_comparison_manifest.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v2_pig_chronic_main_comparison_manifest.csv",TRUE,162,"044f6c32feb7ad10171e5f02ae55d001","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_main_comparison_manifest.csv"
"050","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v2_pig_chronic_manifest_rebuild_summary.csv","step25v2_pig_chronic_manifest_rebuild_summary.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_manifest_rebuild_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_manifest_rebuild_summary.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_manifest_rebuild_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v2_pig_chronic_manifest_rebuild_summary.csv",TRUE,429,"a53fcdd3950c5e61c1a9bbc96923a095","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_manifest_rebuild_summary.csv"
"051","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v2_pig_chronic_manifest_rebuild_log.txt","step25v2_pig_chronic_manifest_rebuild_log.txt",FALSE,"COPIED","exact_basename_recursive",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/logs/step25v2_pig_chronic_manifest_rebuild_log.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/logs/step25v2_pig_chronic_manifest_rebuild_log.txt || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/logs/step25v2_pig_chronic_manifest_rebuild_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v2_pig_chronic_manifest_rebuild_log.txt",TRUE,324,"93cf2a070358945a01cdd212dfc17ff1","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v2_pig_chronic_manifest_rebuild_log.txt"
"052","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v3_pig_chronic_manifest_rebuild_summary.csv","step25v3_pig_chronic_manifest_rebuild_summary.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_manifest_rebuild_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_manifest_rebuild_summary.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_manifest_rebuild_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v3_pig_chronic_manifest_rebuild_summary.csv",TRUE,361,"415ff66213c7d6473e040e626f147d58","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_manifest_rebuild_summary.csv"
"053","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v3_pig_chronic_manifest_rebuild_log.txt","step25v3_pig_chronic_manifest_rebuild_log.txt",FALSE,"COPIED","exact_basename_recursive",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/logs/step25v3_pig_chronic_manifest_rebuild_log.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/logs/step25v3_pig_chronic_manifest_rebuild_log.txt || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/logs/step25v3_pig_chronic_manifest_rebuild_log.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v3_pig_chronic_manifest_rebuild_log.txt",TRUE,124,"94a3014cf3e23f96247dd4555770fbf4","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_manifest_rebuild_log.txt"
"054","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv","step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv",TRUE,5226971,"dc1319d1bd241b95a239693add2f64e3","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_counts_matrix.csv"
"055","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv","step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv",TRUE,8673153,"cc2c880a8d0e74903feda62db8f3b317","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_abundance_tpm_matrix.csv"
"056","OPTIONAL","04_optional_step25_intermediate_or_full_synovium_outputs","step25v3_pig_chronic_synovium_gene_level_length_matrix.csv","step25v3_pig_chronic_synovium_gene_level_length_matrix.csv",FALSE,"COPIED","preferred_exact_path",2,"E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_length_matrix.csv || E:/R/ACLsenescence2 LD/rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_length_matrix.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/04_step25_intermediate_or_full_synovium_outputs/step25v3_pig_chronic_synovium_gene_level_length_matrix.csv",TRUE,14267717,"75c843ded461a50fe11ff214316603b1","Intermediate audit and full 48-synovium reference","Optional because the final 24-sample main-comparison files are the downstream analysis inputs.","rebuild_submission/03_pig_chronic/tables/step25v3_pig_chronic_synovium_gene_level_length_matrix.csv"
"218","OPTIONAL","16_optional_J_supplementary_core_heatmap","chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv","chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv",FALSE,"COPIED","exact_basename_recursive",3,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5_current78_core_heatmap_TMM_aligned_pig_early_style/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5_current78_core_heatmap_TMM_aligned_pig_early_style/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv || E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/chronic_step5_current78_core_heatmap_TMM_aligned_pig_early_style_compact/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv || E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/tables/supplementary_chronic_step5_current78_core_heatmap_TMM_aligned_pig_early_style_compact/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_supplementary_figures/16_J_core_heatmap/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv",TRUE,4530,"0991f3770dcc74a530415a5df927a0f4","Supplementary chronic fixed-core heatmap","Optional because Figure5C is the main fixed-core chronic DE audit panel.","rebuild_submission/03_pig_chronic/chronic_step5_pig_early_style_fixed_early_defined_24_core_gene_metadata.csv"
