"gene_id","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"ENSSSCG00000004241",8.18378549163305,8.74015382784812,8.50502904444334,8.17030014341306,8.80003763731468,8.48610301441918,9.73463651152954,9.1813924904018,9.1087813940884,8.79375226754697,9.13368671847673,9.05590939768757,8.77065222274478,9.22420939576448,8.97775126651808,8.9475367857003,8.79718485678275,9.31243896747655
"ENSSSCG00000005037",6.36687537043286,6.30145817219071,6.24286459424639,6.12454159652504,6.06872623652553,6.10766920101443,5.7657043267805,5.76798180232261,5.68089285522487,5.77292720749529,5.58073814344016,5.73919631153715,6.20977787400802,6.07287522546159,6.31963364030187,6.07535937971387,6.18088991764651,6.4203254081383
"ENSSSCG00000004242",2.77049506326596,3.16738921903668,4.26307246258942,4.03623796178716,3.9883931938827,4.23295977221377,2.78026673919981,2.07729743653981,2.98445017047715,1.8621457488478,1.75509446465969,2.94623512705012,2.27437681222852,2.4395466859368,3.13894313218193,2.46539451190262,2.79934155094106,2.74796117022042
"ENSSSCG00000005291",5.33600333241654,5.33371817248372,5.09631811439354,5.14448749935272,4.87455224479115,4.89036802969841,4.1001323046941,4.18979355494823,4.08566311508596,4.43172124019738,4.55419290977404,3.60919591209779,4.54847816108783,3.74715988498261,3.95631835662231,4.06342615124238,4.47144268865988,4.13151295270185
"ENSSSCG00000005038",6.29558281030209,6.46717833156408,6.04500710148691,6.11386299117503,6.40839870863944,6.18206576277721,6.42830598577561,6.41148239062692,5.92117936051083,5.63933979759059,5.98479274203674,5.71195651759434,6.16708055428082,6.44918448178538,6.21514228215947,6.30751075001275,6.49517765057307,6.23548118484762
"ENSSSCG00000033805",0.501505743805489,-2.11744056008255,0.124135611146879,0.339499590307699,-0.884136764972753,-0.102489361343254,-0.289201236894941,-0.655499351867836,0.323531902735859,-0.945887455244943,-0.620761257725656,-0.253969528334796,0.577506109748783,-0.954272528138043,-0.194257174625163,-0.587385873109153,-0.0601949856582259,0.276194266074933
"ENSSSCG00000033763",3.96331015860832,3.50898809500975,3.52305692416962,3.64516105572798,3.91454903184168,3.70070174903953,3.80888599326987,3.36451457635729,4.41395982756838,4.16412618789258,3.5097782232612,4.48020618655711,2.85043863791878,3.52445508522781,4.37535416739668,3.6744000812604,3.56468178349523,4.16470359240358
"ENSSSCG00000004344",0.150029856098631,1.5425319363582,0.250856583360828,0.946241757533234,1.48776388756048,0.90084245431205,2.31445354916005,1.71583305547793,1.95811467629727,1.94500898935563,2.11679861228707,1.73825711891843,1.16846856837094,1.40614498148593,2.06606859335715,1.10260106672147,1.52248017209422,1.70066404989664
"ENSSSCG00000005286",2.25784563870815,3.04932549203125,2.80597890946762,2.99170069945823,2.63194968213476,2.84816236227887,3.41427846958226,2.71334404150047,2.98445017047715,2.84432406263984,2.97525915336021,2.77254967490465,2.69080456697532,2.87685544420707,3.0043267840348,3.19300236862147,3.07724351132756,2.68071699283362
"ENSSSCG00000005039",3.30515330132179,3.64546286289723,3.08647968897702,3.09459700528502,3.06146908856973,3.38900038549597,3.59052121313191,2.85994432946196,3.08007111107248,3.06415246159564,3.0746833499296,3.14263087938556,3.16010813831632,3.26098323594616,3.73800421664085,3.49641079073911,3.51065255044576,3.58741242480295
"ENSSSCG00000005040",4.30608468583184,4.54754287430825,4.24795703381851,4.01015043728363,4.79447378339511,4.35672230106426,4.4473224731986,4.43822820619884,4.28802477271025,3.50749950076644,3.90664774196584,4.40565944333231,4.65119205806226,4.52554811390609,4.62006529607011,4.60735543164307,4.50499184091143,4.46701635609625
"ENSSSCG00000004250",1.01997668174723,0.107810337587735,-0.340663595300252,-0.278761595680523,0.219167625257032,-0.619924513281116,-1.13983799150799,0.0350081612557932,-0.346406786431253,-0.248976497097709,-1.02907462919381,0.122154751945999,-0.940758862540144,-0.454981306088201,-0.0570644322964079,0.795588475337986,-0.518341565766019,0.14928626354696
"ENSSSCG00000005287",7.44677766954868,7.05625435649829,6.10495923922987,5.92606892093907,5.44593221635484,5.93748820746909,3.64198277637584,4.30804302794742,3.31158816320145,3.69872838898364,3.59836703660392,2.82434383368799,5.18394123524022,4.45710809840097,4.20165401278681,5.47720081936401,4.77626903670969,4.27520291114905
"ENSSSCG00000005041",7.70207464778136,7.1467181464245,6.76756602168745,6.73301434601395,7.04446297209695,6.7682957355317,7.06868841093317,6.88567684712392,7.05231142150726,6.8651395219975,6.86678356031205,7.05764982933481,6.70668228216967,7.15636016766951,7.2837355398145,7.42268916805521,7.31222262860109,7.28360511032218
"ENSSSCG00000020885",4.87138044890024,4.81690408144571,4.63829752201273,4.51571658359943,4.8178104692031,4.45231940249202,5.10250898074131,4.91898630087971,4.89915864123218,4.57520046730362,4.74738316797794,4.84239092380356,4.71186249870847,5.0424524473837,5.25854762346921,5.29256449185727,5.07322844992978,5.17339149504657
"ENSSSCG00000004253",4.97330296515972,5.07434831598978,4.78164251011183,4.88577244811529,4.9894776550749,4.82519330249225,5.16247696680103,4.78265137744462,4.80233669024299,4.65120578955843,4.78980424436885,4.72466922703771,4.93694538374733,5.13297961164505,5.32281743670519,5.34318175601815,5.15299047304196,5.13622524163622
"ENSSSCG00000060009",1.98786884682592,2.44743669316536,2.13481124493983,1.70039740566264,1.65257765376005,2.10435611753631,1.27640779152353,0.650904489606294,1.63728067046962,1.01689877499334,0.369093420585019,1.43929627651826,1.36260974498177,1.51787946552141,1.56886268532674,1.8920444684537,2.00132450466263,2.19414582296018
"ENSSSCG00000004364",5.02846650625585,5.18487248843776,5.3367469318672,5.39184000995182,5.16806041665968,5.19309344855618,5.51277449663687,5.27315217178706,5.09173245756281,5.24880069743588,5.03875642750031,5.35938357236674,5.36862596497767,5.56888429496228,5.94600731432829,5.64086590984965,5.83894224092025,5.54195081383522
"ENSSSCG00000005043",4.61924274913203,4.26985730761154,4.15377960854408,4.48289621784156,4.70656571352749,4.66945717817761,4.09398595805502,4.1649344558658,4.38215218050753,4.14672636173118,4.10783194364923,4.37124951326887,4.05324283694173,4.28616340768607,4.50842971537702,4.24976668438847,4.53777852170635,4.59427833504902
"ENSSSCG00000004254",3.83509568350953,3.97831311662378,4.15377960854408,4.0491069325596,4.30147279487184,4.00811711841315,4.83409105744925,4.67672425037534,4.91406448863125,4.71162122069172,4.6120794667542,4.73146751758872,4.87462233788138,4.8530313844328,4.89412085203871,4.71979935363392,4.75783333177641,4.85031670687508
"ENSSSCG00000005045",5.3966634530734,6.08749130419606,6.04062794419856,5.99751969200139,5.3391002556678,5.57646172084735,3.50044978372944,3.96343721034946,3.28889528217289,4.38796243730379,3.7776878312313,3.74976343763992,3.99584393071965,3.74715988498261,4.18791550991826,4.25599636956973,4.25190067683682,3.69356215678386
"ENSSSCG00000005047",1.95027194002133,1.96398393260723,2.03267218729282,1.94032857719527,2.63194968213476,1.97297395293769,3.19061001751508,3.38618597142447,2.22041922819777,2.44951306061588,2.42741194597676,2.1969799878437,2.20852967054428,2.72214045229506,2.33896407062436,2.39939030017881,2.20557452618329,2.22594178415246
"ENSSSCG00000004366",0.601908497896135,1.3954326305128,1.67404948426342,1.45174238182047,0.742588816545788,1.22343598996976,2.5837325011074,2.93538053860699,2.65243197864981,2.70861264705263,2.73589089391031,3.03683697734649,2.59097109430043,2.65039326114262,2.43514128812619,2.52851063916677,2.28497080340994,3.52488084107205
"ENSSSCG00000027256",6.89553678276315,7.02687786343942,6.46664720064571,6.21725060331674,6.74303413519104,6.23858107132885,6.7072874435333,6.67624506994554,6.44961980513038,6.36464960259971,6.34060579217493,6.27880013007202,6.73473028004822,6.92762919065055,7.07100171705415,7.26483509330251,7.13517589419548,6.83927605246147
"ENSSSCG00000004367",-0.315639913252133,1.04678222046494,0.367340033905949,-1.38353335136752,-0.740866586102402,-0.255233904379324,-0.289201236894941,0.239331289615433,-1.63625291829603,-0.248976497097709,-1.02907462919381,0.548948607760487,1.58649671511463,1.71832169987035,1.18214938902918,1.30843013691807,1.87015818782315,0.866194991652954
"ENSSSCG00000004368",5.35770520927536,5.4640259049394,5.26723107025466,5.3740511493344,5.21055634214424,5.58210879266055,5.898591361116,5.77004384046137,5.79399621681839,5.7355890893549,5.86292794073154,5.56365897457376,5.69143779119143,5.64161354240496,5.57321234030773,5.66447520953425,5.55382661723263,5.62180102267339
"ENSSSCG00000026294",5.40015349522013,5.81461773352477,5.58849021002734,5.58094024642393,5.63844201380434,5.57362987422906,5.28083755321676,5.21983857919876,4.8182715346361,4.81437570986737,4.55910649645438,4.5964812686856,5.31096078391426,5.31801658370535,5.58636313853194,5.51145292719798,5.27144202128707,5.66012771376965
"ENSSSCG00000035648",3.90554646426155,4.04152600895085,3.65496503751251,3.62810918067184,3.51132954595297,3.65856211326766,3.21346971485962,3.04842994693002,2.65243197864981,2.55879688917068,2.6277918024606,2.79867917441578,3.17742197630901,3.42762749151993,3.39953882571684,3.11289458076887,3.61676044015602,3.21211135590545
"ENSSSCG00000038522",0.501505743805489,0.2854386986287,1.3165387844854,0.571266443878216,0.641582236500576,0.826666705850229,1.36073989978833,1.23239435229641,1.56356786934928,2.20245812814557,1.45115618589663,1.14557243766075,1.95105712085884,1.2204250383833,1.4356936071655,1.64861572606387,1.79981383246396,1.87121568307605
"ENSSSCG00000035259",6.04889912701537,5.86091531993936,5.71754379950875,5.98418005979225,5.89310257960471,6.04566880855427,5.94372133085883,5.81866869100134,6.02781098220847,5.93880442218637,5.9993267536429,6.08804826556653,5.82102367715941,6.12453900287488,6.1510907367264,6.10672035745655,5.90116233105368,6.01662355588952
"ENSSSCG00000021451",3.87577351582702,4.21607224833574,3.99987585688454,3.99027048171744,4.12562649871246,4.02480029847421,3.80888599326987,3.6773629101392,3.43039364221934,3.18839962162615,2.91520931193919,3.0147143329745,3.63139639950143,3.90963066900209,3.7285453604792,3.92171402773611,3.80809266822298,3.92425522436315
"ENSSSCG00000038507",8.34502928925954,8.81351995367538,9.12364886410225,8.24035262259219,8.45432197767746,8.07406853660468,8.00450978878483,8.09049532528697,7.5632203408039,7.59232096740592,7.78572473410446,7.64499305892553,8.09631739852269,7.93592849107294,7.92127393971253,8.23199560006681,8.14937794301309,7.99277974102343
"ENSSSCG00000004339",4.95443622312595,4.83842308451726,4.60309265560867,4.75049625316218,4.68134191847727,4.83940931068891,4.69075827937948,4.45882779599874,4.34962741791521,4.07494938043709,4.1145230654642,4.34489253375366,4.13527396907628,4.51884837939417,4.32603146197179,4.45864261130501,4.5645428290021,4.59427833504902
"ENSSSCG00000005004",2.40406674331177,2.74956973299411,2.43092353666647,2.85181474845797,2.43474203801907,2.38840710687886,2.4360593580523,2.34412243394342,1.95811467629727,2.55879688917068,1.82203158039154,1.89179970077527,2.33734930143654,2.4395466859368,2.78460684480064,2.33022096927182,2.23252837232385,2.61018467173379
"ENSSSCG00000004347",4.66057087580513,4.56485899909153,4.42638956204321,4.32784132457722,4.06840287795757,4.31663631832296,4.20080245304657,3.91207604366191,3.35593036250884,3.47997437622672,3.62672768900308,3.76309530739871,3.93606639530838,3.99899847164024,3.96439962769269,3.83282230675122,4.04699556755821,3.99976899352315
"ENSSSCG00000005006",7.26922565911187,7.53064916753532,7.82159713687972,7.01056075365796,7.07504811829006,6.89620303598572,7.34456480085919,7.44662128488257,6.68507857272207,6.94028130884996,6.9736907166119,6.77958310680027,7.17698424320928,7.06158328800355,6.97726993609759,7.39402426563342,7.31222262860109,7.08011111205027
"ENSSSCG00000004275",4.18990959500603,3.91220307261514,4.09586288250302,4.03623796178716,4.10205853555839,4.39572452035329,3.88916816587955,3.49988732169464,3.64215381895101,3.39410045788207,3.15476933192845,3.31546634556181,3.74026029565718,3.90963066900209,3.88998491897208,3.58814857604123,3.98494334338354,4.05391858861356
"ENSSSCG00000035611",4.48764159016495,4.32170906752982,4.22498273833714,4.31191236283609,4.56203696468293,4.57633149489982,4.78914649303894,4.63660288201246,4.74096265189585,4.6200220487988,4.8022910905723,4.68319268862368,4.67576724154396,4.78765028738215,4.77052075786063,4.91745885099593,4.98879723453612,4.82977066276577
"ENSSSCG00000058931",2.58668287214684,2.83768764215596,2.80597890946762,2.71315685136757,2.82857520319034,2.93898044320433,2.70160428833174,2.81271362800474,2.88203880583941,2.44951306061588,2.361437333762,2.48137083455054,2.56489465715488,2.32131534066776,2.58941339033559,2.79125579444324,2.68690512053925,2.48438076325346
"ENSSSCG00000005008",0.601908497896135,0.443575000679384,0.475117165123097,1.0002523583821,1.59970448707268,1.33466441106388,2.66889774368763,2.38774775670972,2.19623354830082,1.72818029555411,2.31571618412582,1.89179970077527,1.68662977493883,2.4395466859368,1.8387799038904,1.75800653309123,1.87015818782315,1.78845867126476
"ENSSSCG00000004358",4.92081382947626,4.6484528067912,4.30749115609517,4.68604614675877,4.66535011958912,4.55351746117062,5.57808386213454,5.3161229402381,5.40567218352057,5.55611459986988,5.51398214548215,5.70851509375731,4.94707574590811,5.31415225284677,5.67274383046237,5.54491065354371,5.77849712024236,5.29828510437125
"ENSSSCG00000032489",2.99018870865227,3.35824137443016,3.152904567905,2.82213303102206,3.06146908856973,2.86678910366756,2.37653735468014,2.27610661922805,1.83820108941119,1.35663374649987,1.82203158039154,1.68321678626747,2.33734930143654,2.49521684115859,2.76623387424798,2.80831229125737,2.58601321444896,2.91331546622442
"ENSSSCG00000004990",2.09511568805106,1.96398393260723,0.99304694266517,0.89013023823951,1.33439578797099,1.48691385252632,2.00947134027969,0.500057087138754,2.06882165474324,1.52769722588409,2.06246742627947,0.972740928768762,0.860793585312105,0.845276402116811,1.00544335010316,0.312467101896514,1.43235620501284,1.39980143179714
"ENSSSCG00000004340",3.92505913685392,3.88488682724159,3.10337482248334,3.42589343620273,3.53967723142403,3.21092419215865,4.33193539418963,3.8274792398438,4.2415107363971,4.67567639042745,4.60259156684639,3.86553448553915,3.69288744142154,3.91983822808316,3.66053781753235,3.91385552018819,4.71547092291956,4.89055128140728
"ENSSSCG00000058693",1.87200462283588,2.52025625599836,2.60710469096876,1.94032857719527,2.56457090569798,1.75031770153179,2.24957746701965,2.51122650939518,1.70740957621381,2.47761984951351,2.08988876489042,1.37127942750777,2.13953281816726,2.65039326114262,2.65079325147783,2.8251694888168,3.32275973845043,2.0594537721005
"ENSSSCG00000005009",5.72356239063917,5.87139163644439,5.84104041044884,5.65646703981639,5.52072097381514,5.61828561711061,5.76763635866813,5.49631483300654,5.02464201596597,5.26904479627155,5.09735266154796,5.26414098571418,5.62988359300357,5.79920696446532,5.72600159953087,5.92121843861569,5.96884661675289,5.65721538581741
"ENSSSCG00000035240",1.60796351379384,2.37074529115374,2.80597890946762,2.40816700003358,2.35722416452265,2.36239031998016,2.22728718942774,1.64569239296733,1.83820108941119,1.81885820886813,1.11982710226642,1.93955205627516,1.78026168948091,1.51787946552141,1.65126889747453,1.15687615338309,1.43235620501284,2.37518937847163
"ENSSSCG00000005011",4.84088640660612,4.42013589061467,4.62080247046745,4.42976373932296,4.67815770837252,4.78168495376416,4.81553401400582,4.61840662712562,5.01775813080658,4.77528053480035,4.66773271030528,4.98005728473632,4.20446998714034,4.53885496047305,5.06919607599731,4.61221980378667,4.83899968594402,5.04112753326823
"ENSSSCG00000032312",7.09821179956077,7.01904674801922,6.97800519641465,6.95009726108414,7.02892375957592,6.97665185595935,6.82977647777856,6.76473296697532,6.60006802353441,6.44869640071124,6.57090286359337,6.60549373727441,7.10416262436156,7.20725279221452,7.17564140405227,7.0058239793959,7.26323205228046,7.21396510294735
"ENSSSCG00000004342",2.1291632674106,2.15902711310243,1.76179932264274,1.41244493324428,1.99728214290565,1.62461890246152,2.4360593580523,2.32180489697786,2.24420612968328,2.06101052823092,2.4697763574292,1.93955205627516,2.13953281816726,1.97481837728746,1.90745380646315,2.18106052978414,2.03233392581848,2.40327171932289
"ENSSSCG00000005012",6.94057236783106,7.09252644461985,7.33792841080158,7.11828554924421,7.30506587768291,7.38229224121989,6.89043615684465,7.14995559153042,6.95746912135671,6.77174910274332,6.88646439952905,6.96406380736594,7.40078594365767,7.02185760029643,7.33216002929823,7.24147846751116,7.09351394057505,7.23364914230094
"ENSSSCG00000005029",6.8036529195529,7.31989260965072,6.92077532999394,6.54821106375425,7.06289175720639,6.83721272471725,6.90191614395984,6.8713419542219,6.26864718318649,6.3070746774392,6.43316988869657,6.26246442674117,7.0082459732022,7.14661465339901,6.73898645095713,7.15077845892433,7.0778074747405,6.55628597955141
"ENSSSCG00000005030",6.62130068636575,6.02942514494882,5.11309908910096,5.13546525868157,5.73046785461808,5.82768179956166,6.63186760727805,5.94815457015023,6.02952307080606,6.71974564931646,6.98924687542319,6.30410255090361,6.38766812594088,6.23084941230929,6.10796964762482,6.87937572599813,6.46139679416805,6.03917051546107
"ENSSSCG00000046110",1.22279473206683,2.40960053147622,2.76409324665148,1.82534505155311,1.59970448707268,1.62461890246152,2.20464710543931,1.7496647144794,1.60089500228579,1.90417220834566,1.36399387972614,1.68321678626747,1.68662977493883,1.46309366098455,1.28897054541115,1.79270146765074,1.23322788327818,1.15752933705856
"ENSSSCG00000021862",3.4998913260391,3.61253530998295,2.29045120167519,1.63361638179723,2.69632155075648,2.22476595141724,1.87255379657263,1.45379305410837,1.3609061864717,1.16252358984911,1.53335115122716,0.877884805080354,2.20852967054428,2.29017898241771,2.6306220698685,2.3064074104065,2.78120018344416,2.0943239218506
"ENSSSCG00000005027",7.40916695693961,7.02218429701164,6.15240755210769,5.82680908463137,6.65831044365026,6.04771097314194,7.17877774012419,6.60178988038151,6.74882384763614,6.69751183474164,6.91931772519353,6.97269656742458,7.20046357043952,7.41455954533851,7.60388260322406,7.85594108031879,7.31143277128857,7.57193086975834
