"","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000022126",8.14206583956268,8.19731814335367,7.78611148205215,7.93022602977892,7.74897588504701,7.81201950474444,7.84014265487883,7.79116978096617,7.98749420817431,7.70281134737827,7.95966197939415,7.77756733136807,8.13612078178344,8.32111331574555,8.09741825724646,7.59697082898869,7.90703963596366,7.99336289356037,8.394283061368,8.01747364310864,8.36821889762407,8.54444988381345,8.09903643674254,8.04689387633817
"ENSSSCG00000010540",4.77493596496336,4.59694352033137,4.77539499930378,4.68627224623581,4.76894495479871,4.96539948561465,4.65139247970451,4.78080664653795,4.61397728392605,5.07197687770651,5.02979431755141,4.74517495901124,4.99584355693411,4.81616019417724,4.90345866738393,5.06797493948712,4.89913102994317,4.46128786968524,4.55816057080881,4.89049564835526,4.92780688174519,4.89095979567032,4.73920866629216,4.0890873062963
"ENSSSCG00000026130",1.63770057515362,2.86264460184861,1.14851764937375,1.82111766609301,-0.208621125666508,2.03330997368737,2.44888634875666,0.834970904164526,1.29680732586426,0.760902474241487,1.1950299168269,0.261789938224033,1.11020937260621,0.298471245630888,-1.18825198802293,-0.931441624363029,0.896896942033512,-0.734569391148566,2.42357648802329,-0.811839194523963,0.588757989429306,-0.0854713486936506,0.664841752046606,0.954527999092193
"ENSSSCG00000000265",0.788070803328691,-0.0774181115390872,0.811064093326889,0.124009393135473,0.71431196800008,-0.298914552339436,0.53745988230237,-0.485889737991424,-0.905613254428822,1.005351340513,0.680019924912564,-0.0568877193663277,1.24885789427789,0.992562538797555,0.828572803821207,1.95984890624244,0.808430182874803,2.09760479189886,0.27009300179259,1.40492643693556,-0.215481548843547,1.08038093107119,-2.06151709826517,-0.154423247244222
"ENSSSCG00000002383",4.07340052441171,3.88543454363563,6.02861497292916,3.30234595952179,5.60774021842665,3.91142675707854,4.17112984367477,3.86114627930281,4.34212432333037,4.18668864815092,4.17228287814014,3.65594542752925,4.60060575660814,4.03354139799448,8.43749339363344,5.69713774797326,4.71300620222041,4.02118501109022,3.60425937881007,4.63648781098046,4.15610118143794,5.05898961741904,5.56053432305342,7.36545838902121
"ENSSSCG00000035878",-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-2.59370358981132,-3.47349413310755,-2.60831718269164,-3.47349413310755,-3.47349413310755,-3.47349413310755,-0.427955602941987,-0.823806291982408,-0.455006823655796,-3.47349413310755,-1.68255265140268,-0.508010661747745,-1.3424431920848,-3.47349413310755,-1.52655847579922,-1.72194579979845,-3.47349413310755,-0.154423247244222
"ENSSSCG00000000739",-1.09623450776991,-0.447483224588948,-0.116744939097812,-1.24034560065753,-0.528933506099216,0.125489465519746,-0.117182760623357,-1.89796622817211,-0.404124041452378,0.443898004406768,-0.496900045251061,0.16318370856347,0.09755405183817,0.298471245630888,-1.0087729908479,1.10633818911619,0.613344106214024,1.09349778625794,-0.517301937133374,-0.0449177104585255,-1.52655847579922,-0.0854713486936506,-0.539154484765519,-0.352922041483303
"ENSSSCG00000017355",8.01497445805592,8.71701057667702,8.48063472056869,8.21953648726667,9.20652302662411,8.53768076281807,8.71764079698057,8.33763057376572,8.96465118856137,9.1554767896485,8.6450862823703,8.72957346052973,8.35974362613288,8.14391301676696,7.80617000523728,8.21587156648589,8.05542286015361,8.84318701120334,8.00389103894196,8.40773951105852,8.22334732678657,8.54997465218801,8.12399715363754,9.13494902064008
"ENSSSCG00000000002",-1.54863684460477,-0.447483224588948,0.146926441580933,-0.402558972009081,-1.93057662638869,-0.511159813469096,0.200233434339585,-1.89796622817211,-0.718405413265887,-0.678375977995938,-0.808030597875624,-1.29737183645269,0.09755405183817,-1.08937471744282,-1.91903810735279,0.586428095103522,-0.406334008223541,0.396549202451506,-3.47349413310755,0.27400403901343,-0.448665950204339,-0.0854713486936506,-3.47349413310755,0.020038280493211
"ENSSSCG00000003239",4.94534148260936,3.33071330582877,4.77446915950838,5.31676636420464,6.48540003506554,4.65981602717577,3.4766918097023,4.79314730834552,4.15114470621262,2.85669211250148,5.20676531030433,2.73648489978686,3.8970339933003,5.15822355909656,6.51075280860804,5.91008386628884,6.63084470286762,7.1829676727474,4.06406023868718,6.79822678261613,5.91279532412213,4.72878882912078,3.35875119625067,7.46783536768092
"ENSSSCG00000005096",7.22560606394001,7.26224130720388,7.36675320123179,7.29506122367037,7.62790498307354,7.25444951380194,7.05009986258874,7.33545899813172,7.12706405153983,7.26544206969797,8.40754075813357,7.26629759340274,8.16486643103499,7.75798080971242,8.28419511950175,8.14154258549867,8.22482990702808,7.49064483521409,7.54510541496972,7.6037941845317,8.12089109065223,7.1596870433876,8.36814243894209,7.32342361092657
"ENSSSCG00000010703",7.36211130273251,7.8063822748762,7.49955316205283,7.59108192522624,7.94098600673192,7.35114564401669,7.41177826929832,7.19883727980224,7.78801840580309,7.64067093526978,8.9583206092136,7.35161859131043,8.58954196351839,8.18159460228721,8.58587432195485,8.5229397393962,8.39940789066319,8.42914839617548,8.60422334271084,8.15962928278284,8.12421803332352,7.73323149421783,8.71677262992622,8.42301227528252
"ENSSSCG00000017306",7.42107233565456,7.58309458063502,7.24267449183084,7.28975032489077,7.05997479074467,7.43735043925605,7.04030901920591,7.70258437873967,7.57817262509285,7.51624765205491,6.90708683342472,7.56484062418793,6.80901961540151,6.78777028435506,7.12635109189889,6.67994183890526,6.72093215158149,6.96321359372441,6.97053241734282,6.87499656593397,7.20054089563063,7.0536619517388,7.04534279851099,6.67584773827508
"ENSSSCG00000013735",6.38914342293198,6.37447795717641,6.93741937943131,6.23655320697372,7.54714369589017,6.82962332663715,6.27555895126034,7.05440483132849,6.67467359137629,6.73892003428684,7.58025898850729,6.60407914049047,6.54031494637746,6.29201849439295,8.84217862183005,8.2145554204268,6.94150322836033,8.18357990523316,5.46984015264491,7.3792541052217,6.87268911988196,7.14455683549512,6.76359320532121,8.46605558869062
"ENSSSCG00000014326",0.788070803328691,-0.250617400064016,0.562759764132252,0.391681793903461,1.22026103939244,0.858947177250657,1.23817938190088,0.0984798309446101,1.25270796145258,1.98827554129842,1.73139905179141,0.934972414747189,1.49162575651431,1.24467628291237,-0.0558241599157688,2.37660515861428,1.51542136595865,1.79178490741808,0.143320137035797,0.686028915050231,1.26526967622967,1.34529360357193,-0.25547579388253,0.175660352070208
"ENSSSCG00000003931",1.07345852292654,0.93560522692663,1.7735671709122,-0.0310940011920915,1.27264267923532,0.453008420577377,1.23817938190088,0.600631274203131,0.780070701174771,1.02064510334014,0.960384812525357,0.673569660328335,1.11020937260621,0.847794230032419,0.256506718468986,1.74301025456058,0.714182159696688,1.87452868102933,1.3929047369572,0.886482209053533,0.707074159105646,1.08038093107119,0.521912732168373,1.51697558928427
"ENSSSCG00000001510",0.889603339795161,-0.0774181115390872,1.31861934339672,1.34131202022953,0.0533351310523264,0.565692131809242,0.610744878850274,0.683046908383262,1.20721797707438,1.32008710247338,1.01046637214479,0.934972414747189,0.690965755742007,0.505697265483586,0.108776938410519,2.07585518889247,1.57025645276895,1.87452868102933,1.21520881562301,1.21927129277023,0.459864763561905,1.15130715615301,0.184958452354571,1.82979840605109
"ENSSSCG00000015022",2.04226517334365,2.68161770944124,2.67311640492874,1.4625649498504,1.82210519205999,2.65936324101289,2.23377099976217,2.26748200941317,2.10632246034683,1.83450649326029,2.05147559902695,0.673569660328335,2.57763695874432,2.43540344489887,1.43620426400296,2.49247872074372,2.10386585437472,2.26584108864712,2.36796100048382,2.42382938735267,2.07150912268032,2.59864446052279,1.81941133047266,2.5802098084742
"ENSSSCG00000005055",7.91858067811628,8.45450999443684,7.78412101785304,7.75026025957575,9.07841365735745,8.21447172883297,8.34863376052232,8.31107058600892,8.69298219072405,8.52208011933587,8.98157960979729,8.33172657373876,8.5469565664113,8.253221760724,8.60536665769506,8.86281736569591,8.04322686912179,8.50418801896967,8.41757418556171,8.28918735530076,8.58461863684786,8.09976522015574,8.97273941347144,8.39735042347767
"ENSSSCG00000032269",7.38293635662545,7.65804676696963,7.19317046430617,7.04990504748182,7.40327677276739,7.08959846503125,7.07900729209958,7.27472097469438,7.23302483826511,7.34590812550776,7.49487673563934,7.26896221993512,7.44541097292923,7.42841812328646,7.77094309047988,7.7696438230354,7.52883796414251,7.31011515619872,7.79247876601698,7.30557086682302,7.3824693840135,7.30286464952367,7.89211273548757,7.17566564973952
"ENSSSCG00000006496",8.73185808900018,9.11304574258052,9.33659209815695,9.00085483503485,9.75313524045085,8.59456078572333,8.6809769628131,8.8048223042152,9.38912272349116,8.5363291927783,10.3604763490327,8.4566936901834,10.1770862486353,9.68590179367558,11.0491993516081,9.65924215564215,9.43980083253626,10.4573146770815,9.74972215144173,9.75892143715346,10.5981862800113,9.86704799179485,10.0697853211225,10.5472091181984
"ENSSSCG00000033608",5.30828481922754,5.71475290006649,5.19075692192158,5.02843017689832,6.13193454626276,5.56705908339692,4.71473987749933,5.07785888885558,5.37793287032186,4.29364448247104,7.02917767647459,4.11751029212429,6.63027473465962,6.61639080834425,7.04119384230784,6.05848003359917,6.54436319623573,6.67499523004303,7.38588744378508,6.51617733218269,6.18925906096418,5.62095049737991,6.8446645944932,5.87395923713411
"ENSSSCG00000003756",-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-1.52088196513579,-3.47349413310755,-3.47349413310755,-3.47349413310755,-2.60831718269164,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-2.43431153463875,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755,-3.47349413310755
"ENSSSCG00000013260",3.46513499544489,2.92507292841187,4.14990851799091,3.16615840379753,2.29699890778177,2.78105951335996,3.32162555300802,2.97192421963177,3.45451809820812,2.46080171011875,3.18492021131394,3.07160183374352,3.91796925325077,3.86073061550627,3.07094914867571,2.21730808009475,2.43459228750921,2.70671904030106,3.69745340933301,2.89614044072904,3.14254054298101,2.89576840656273,3.20347784889374,2.81141361657351
"ENSSSCG00000012365",9.30870913132829,9.39707021841806,9.35029390475071,9.059816297576,9.6992937605087,9.16164254127199,9.36175651377035,8.96077124225879,9.34224582555799,9.29669219680213,9.46877212450047,9.12321156085802,9.33552916855094,9.26824421043307,9.37678962139044,9.52845575322512,9.24873980814901,9.74845271173829,9.40928963655784,9.56396381793611,9.47029317749523,9.35321462302092,9.43743312179078,9.41674138820608
"ENSSSCG00000015604",1.70676880457582,1.90323298506353,1.69226497223316,1.63206047457333,1.79022684443883,2.05360594465124,0.531282056887046,2.03560644086093,1.84841950154131,2.15507850301631,1.47228815870609,1.15619823994189,1.94180309550778,1.61795860573334,1.72197499962252,2.12735073536454,1.45690692306596,2.06319804098771,1.2746684960603,1.65060897958411,1.77402829103156,2.17434661670356,1.75695276448062,2.82884913902304
"ENSSSCG00000014927",5.52495864348503,5.94560039425698,5.30988956655371,5.47286063189322,5.56899877497269,5.48526097068065,5.53013490303763,5.29699788186767,5.24074447620865,4.05919074483941,5.52583918292458,5.44021543176386,5.85834949611316,5.68839574146256,5.66297560101739,5.19266417132649,5.32050950501771,3.73042868795099,6.17827509274257,5.58654914410846,6.07562319079145,4.97838305198695,6.2432778289127,4.22378584003904
"ENSSSCG00000023920",6.41491744846811,6.32324183081695,6.65196892820354,6.60719417236003,6.48678651534138,6.20809880734058,6.26060814503771,6.09354991349627,6.33334897067269,6.32393809980427,7.05468353552235,6.08857088669973,7.26929973858886,6.70967777045152,6.48757348644055,6.31017705000969,6.5991168135097,6.9818736419689,6.85303968671489,6.5011267824323,6.49114701129416,6.79720478057284,6.85360905048702,7.06216570460183
"ENSSSCG00000017991",3.96125968929714,4.05321851254982,4.06477983470327,3.64744528287914,4.25116621344864,3.62323999933481,4.53814175457126,4.03597010753936,4.01257006713003,4.75305830346465,3.49742971301782,4.11091168156463,4.31516061855919,3.78322470227766,3.02016216478357,4.16161433189017,3.40755011097314,4.22414366618194,3.29696052440213,4.18882095119742,3.49478450745302,4.39060131478127,2.04527465461436,4.33529301863765
"ENSSSCG00000061433",4.76336548938578,4.35480444622858,4.89269083955797,5.21257357933595,4.75779736584106,4.86917816977714,4.70000487533926,4.80699684950392,4.88176942122065,4.52908323016183,4.46047910449852,4.82215590691465,4.88205346079468,5.19828950586276,4.9082985822965,4.2383129556699,4.54522166161773,4.98028977727534,4.964981590063,4.75217002086163,5.02496723893793,5.26727387120486,5.01079862375807,5.02943460199756
"ENSSSCG00000026748",3.15432790155393,2.13048685873772,2.83143591742569,2.70768915097305,2.37094255418954,2.39536123925899,1.95295199890066,2.87007404036289,2.63899197842098,2.65708066882103,2.313274318292,2.71923512149106,2.4396777144522,2.53333746365432,2.56156487655597,2.67524615154561,2.60184537233154,2.72910563436602,2.86639079690033,2.46618602476004,2.96390704330492,2.76618497459373,1.81941133047266,2.63488512547274
"ENSSSCG00000000217",1.23650972121751,1.57765799506771,2.67311640492874,1.67820913974969,2.1081244895401,1.88916575315924,2.2794367101443,1.46698648840475,2.13089328643936,2.35167405914938,2.16638263108093,1.55659238890434,2.60371353079949,2.50947013202432,1.81556006531839,3.56270799889276,2.65354847769121,3.19932609722588,1.86413085176578,2.54734178318272,1.932683161051,1.66909752296139,2.24051744063503,2.12543229338694
"ENSSSCG00000031970",4.64415549304266,4.14578934118976,4.53712247037503,3.99161078285054,4.11890130403131,4.1506760785433,4.16580208212175,4.16299387900508,4.37280492811335,4.32004742784852,4.61413118120357,3.89173607690677,4.62170651523223,3.9719555900552,4.04302614552853,4.13078419771693,4.09167251835774,4.08223858985808,4.42349168505504,3.8421593179841,3.93252317775598,3.96797263168584,3.51386537636632,4.25806505930075
"ENSSSCG00000035537",6.21914122974298,6.16841342802694,6.21255549050415,5.78042041145807,6.43314041656768,6.13664292739407,6.31570325073348,6.14344752359528,6.00983937929726,6.53633823516089,7.20882499761387,6.05802182082682,6.5436914640182,6.50763671260628,6.73753389107392,6.97275799535705,6.9218724071207,6.81644275397925,6.32007901776234,6.72126986634877,6.60730397604145,6.62119275483085,5.92604524451424,6.93544931869354
"ENSSSCG00000008601",3.57590427668278,4.11700865206696,3.23719611350804,3.16615840379753,2.13666819151659,2.1281096922199,2.7377012493834,1.79809816410393,2.70593704438347,1.72206085915916,5.27749856231992,1.4350699106217,5.98527258963974,5.4954601517006,4.91942735352964,3.9947813501871,5.12841546572872,4.92797474346365,5.84564079814323,5.16512172060865,4.99853810187115,4.35348238942509,5.69338344889123,5.11846331005907
"ENSSSCG00000025698",5.52495864348503,6.15327811794498,6.92156749175248,4.97337989946214,7.00797767576344,5.12734382515235,5.31733287388956,4.86269923835183,6.58970348510027,4.93432613350726,7.25629698489921,5.91951055070612,6.83401115681683,5.85400974764601,7.91561386753974,7.09808754392934,5.93604990342583,7.43379505242994,5.49277240757882,6.48575800725182,7.92344822667972,7.66135184464689,6.65403513006417,7.55192913923888
"ENSSSCG00000025822",6.17205615579029,5.01143812961029,4.37875633615881,5.35250692429975,2.32207025622737,7.81479184313953,5.43298052283191,3.06940186118054,4.64901458940786,2.51244382563742,1.81831756683084,4.41401846811988,2.90572591025588,4.07914534262203,3.84126656000803,3.7255023191357,3.92146268156996,4.09205813491061,5.30193117806364,2.95681383930701,3.91924844003769,1.15130715615301,3.02945457801655,4.7974696241132
"ENSSSCG00000032613",3.72070748762706,3.42012851839982,3.47171744809578,2.10806194259973,3.42927360428947,3.09451541773062,2.13786014370293,2.31994000970329,3.32208389257546,3.12065475247665,4.42860106270092,2.78703022186633,2.96727768263664,2.3838250654968,3.68701771172173,3.40897928728322,3.26523959687211,4.20028127090995,3.01861969027271,3.36766312131278,3.05597566430755,2.85385398975145,3.46024546985901,4.18766680164295
"ENSSSCG00000027855",2.58675503127457,2.2652912657127,2.02370946379812,1.57441242693024,2.27148414907155,0.944798384273312,2.11285194316664,1.213318233797,1.83442484086193,1.39534916617828,3.47084527225412,1.34796775129608,2.60371353079949,2.09401391226225,2.11564770773579,1.99956318032222,1.94695151014579,2.56439927683715,2.50317538006435,1.31508321659982,2.28178505863206,1.56902614838294,1.99203664430884,2.68756379386062
"ENSSSCG00000056309",3.91384320749574,3.50432390447673,4.03977186677003,3.0548563638753,3.62329526831027,3.22892576769336,3.54414219427467,2.83443688147381,3.09116130277206,3.40412411180305,2.8961749865266,3.30918347521082,3.55339906950853,3.8794735300784,3.5433463986478,4.04309173602333,3.31425285182719,3.76337313974925,4.30521979444262,3.74842589379864,3.05597566430755,3.88701610737963,4.17268211247333,4.15997143355083
