"","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"ENSSSCG00000010540",2.09597740658952,2.02496521105533,1.76318102425895,1.94523813108963,2.55468996546775,1.99251643307881,3.44798322960614,3.61359812893042,4.00556065036378,3.10185130270905,3.69389710135442,4.33089653756333,3.24119118976543,3.57220259308013,3.82006361187851,3.75268900587297,3.40502107398341,3.63203945668592
"ENSSSCG00000026130",2.31405848907465,1.69878037731738,0.0859729877043303,0.645683355571349,1.15714704897871,0.651871450271436,-0.276471972289537,-0.481042784729861,0.238911202103898,-0.247938769856459,-1.59167615124949,-1.1120748308209,-0.672084952182901,-1.71816783320694,-2.50251582445106,-0.76535379710107,0.64616764871024,-0.319454013217646
"ENSSSCG00000000265",0.245610038012235,0.0705450972482941,-1.06449561547537,0.775681373496082,1.04024460326463,1.20924050111477,3.63915192350374,3.84370615329256,3.85055763803923,3.58815388496656,4.32583030319626,3.31038977827514,2.36438544051625,2.53036512276055,2.41131049390543,1.45979506761215,1.38221439284378,2.48089909123244
"ENSSSCG00000002383",3.52989334405787,5.74471199898001,5.79439855249981,4.57975329549297,5.82617618178312,4.40643331175591,6.65136738897788,5.61955197124078,4.57611380148462,5.80765571366763,6.55602986188783,5.60723392834133,5.38011231677545,4.50674816542612,5.38996265182057,3.84742552135354,4.91285558282257,5.1410313678105
"ENSSSCG00000035878",-3.4852375054144,-3.4852375054144,-2.42269040895562,-3.4852375054144,-2.28616542096535,-3.4852375054144,-2.61768962787076,-3.4852375054144,-2.58024951153493,-2.34490123510545,-3.4852375054144,-2.22606423877456,-2.34404188530863,-0.676018957187277,-3.4852375054144,-1.56148036038073,-3.4852375054144,-2.38818531046675
"ENSSSCG00000000739",-0.345673178020757,-0.647614083923157,-0.377497716252411,-0.910902584007024,-0.248978030848041,0.022175576178849,2.69937289562204,3.00130135869282,3.20246545727414,3.08366514442223,3.36089896886833,2.26848052122749,1.53030340699178,1.52585780827192,1.65089853823032,1.00156837252631,1.42947563228974,1.08664746350449
"ENSSSCG00000017355",7.66252718207962,8.31404677826656,9.21985060920875,9.68491292914851,9.74044311782888,9.57920062071465,8.35838340632436,9.101314298255,9.0914127326137,8.9240810374215,8.66940369939968,8.89771586246075,8.84519687209003,8.25003593694685,8.1581671087085,8.01769652675268,8.21836990122491,8.25535796131786
"ENSSSCG00000000002",-1.03519262742694,-0.99689953855406,-1.06449561547537,-0.557729478713352,-1.01646695185515,-3.4852375054144,1.24601808109135,1.50239772850088,1.90738418556719,1.63250204143128,1.54514197277614,0.771517291085298,-0.0731200424381392,0.217209095091325,-0.0573765673532609,0.227111785015374,0.0623528881836869,0.272947031173994
"ENSSSCG00000003239",0.751815551535789,1.27662028331502,2.67987095216449,2.37258380600533,4.37071282521586,4.12942411969839,3.26118441417085,4.06256162978474,3.52891411309603,3.93100841466545,3.97171639239995,4.20026154496419,3.74837291721883,3.67275142873995,3.83776296508002,2.88911037121677,2.81430545963216,3.71260784528151
"ENSSSCG00000005096",7.38133852901397,6.84518181373331,6.22581941345522,6.4716391084177,7.20815296737445,6.64689245240507,8.10844442598668,7.88396193316249,7.82094176716331,7.86768171968801,7.70703171058912,7.92704621495229,7.1788384091319,7.8493079288002,7.93018923659042,8.12000516848111,8.15739030447028,8.12264338827551
"ENSSSCG00000010703",9.29729275959042,9.39402900119683,9.04662665158402,8.68739440387245,9.19843429904669,8.73392118547467,10.7165666678713,10.5600161536764,10.0022540612232,10.5337799185107,10.3943549573103,10.4184804081565,10.2251460763083,10.3935108465084,10.433740391693,10.33867104232,10.444861754867,10.3698455301307
"ENSSSCG00000017306",6.48521687737942,6.18387415013733,6.26828625762664,6.38389226680162,6.04929497890779,6.44851458009531,5.96983327380064,5.65813877158835,6.05468633751903,5.97486037858374,6.56591048715272,5.94110607302198,5.95405627448674,5.95946223782693,6.02307540209678,5.81748115078904,5.70283211446726,6.2818330611057
"ENSSSCG00000013735",2.91915826735743,3.45058993088625,5.16832132758721,5.17327760508546,5.64286336238217,4.94667846671831,3.96582494971121,4.65845020906211,4.70237253503865,4.30521712180896,4.51621689259118,5.14187558958025,4.53830637834482,4.1622238041626,4.20808284108631,3.20755622654576,3.62398307026842,4.07672481453649
"ENSSSCG00000014326",2.09597740658952,1.69878037731738,0.800643141605225,2.10217710260523,2.127970654308,2.02571066753571,5.93379460234976,5.8836828606563,5.61757986942081,5.44771894772267,6.13441096044582,4.91669864337407,4.11394622093804,4.28643382678514,4.01934439667871,4.133785850872,3.99773136785143,3.96838912574857
"ENSSSCG00000003931",0.987612341423283,1.19247709570389,0.629898656770459,1.24843200269301,1.08027388379514,0.957306886477754,4.07700089871892,4.37751583659447,4.27888548115656,4.55004713697185,4.60514640018967,3.43181636941952,2.7112562839439,2.77618061817606,2.78422251497578,2.99825240821795,2.38152487106862,2.65409825717049
"ENSSSCG00000001510",-0.173638193063925,1.69878037731738,0.878990560035283,1.24843200269301,1.33311767561596,1.8515303725275,3.47689345532471,3.83580697448095,3.95572070796089,3.88973572893058,4.37161495560661,3.34613834688624,2.30276119354841,2.50331316170169,2.38747336238324,2.60346307674083,2.4745911694051,2.50695165094078
"ENSSSCG00000015022",3.34415997264936,2.48018089887,3.15954218817144,2.99666442017564,2.82588650797563,3.10605782508248,3.37818403255153,3.2112526971527,3.04794480697284,3.4810703078911,3.0019071780769,2.91760611790895,3.38193234034451,3.34727414921944,2.65041005917329,2.69894747130082,3.16084684650208,2.78761609547603
"ENSSSCG00000005055",8.04710260865569,8.74075777436931,9.13159255366472,8.82538567911302,8.38222969768287,8.55896462953587,8.20303944246639,8.23947757689819,7.47926125494653,7.73996494240529,7.85438942322131,7.93440422605813,8.73468770482786,8.49714694993277,8.61443056001779,8.77359862742379,8.77430519224933,8.48364724953072
"ENSSSCG00000032269",7.59645670887071,7.5354835966356,7.22589567832633,7.42644796069997,7.25371770977888,7.0051702570059,7.74187823673943,7.46399058809246,7.56960619566732,7.28664318440833,7.57688191468566,7.76482023819426,7.63539345997155,7.9826041536481,8.20920263708061,8.20703478567507,7.7570493904636,7.75726898878247
"ENSSSCG00000006496",8.25105824384693,8.22684254353468,7.92895673938547,8.36476990113765,8.97014606781864,8.4664211462748,8.50652269316168,9.00861858103831,8.82661110206954,8.74365061485605,9.06931799700979,8.85647920762458,9.09199544591447,8.84634001265859,9.09517183565864,9.36074608640571,8.96053529699871,8.79612476907096
"ENSSSCG00000033608",6.92338170907184,5.99808102178719,4.50093933189227,5.44160529477741,5.1188631169909,4.35512390259599,7.95079416292863,7.47611072140601,7.01513182593148,7.87827117880894,8.42498610489209,7.53147877992325,7.53679653219355,6.94340934619083,7.31921940881581,8.64372620830754,7.25450772791813,7.03016301356741
"ENSSSCG00000003756",-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-2.61768962787076,-2.57610820776552,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-3.4852375054144,-2.53561578792011,-2.50550218767853,-3.4852375054144
"ENSSSCG00000013260",4.1317852834702,4.06157639380685,4.19122134663631,3.52631468903743,4.3947220631851,2.99311846463792,5.15595460608736,4.84709321570007,4.96242035177752,5.02535197737624,4.93747745247984,5.69302381127692,4.3832024210185,4.37117215749329,4.02707903390746,4.30744728371826,4.50200903629678,4.45681882401557
"ENSSSCG00000012365",9.57046507143696,9.4048782561679,9.40480422786935,9.61837245463377,9.59205214238098,9.82277388866402,10.1675837753341,10.0950056866778,10.2496193945699,9.94912248194614,10.3876680037224,10.0310623782173,10.2067323263211,10.180827934893,10.3180208744476,10.0012574159299,10.1330515878947,10.1905722290909
"ENSSSCG00000015604",0.362057219968112,0.0705450972482941,-1.8174672971404,-0.150964842400946,0.445983640247538,0.651871450271436,3.60463867789128,4.29925304684476,3.71160879013622,4.34393281377454,3.56188408495263,3.31038977827514,2.1710052104282,2.55691915508999,2.45783477408025,2.41384309776179,2.83200123034885,1.86776830301896
"ENSSSCG00000014927",3.27157156296266,3.57211447839224,1.9919421051215,3.04903152894181,3.39290856586359,2.29439934417521,3.18146526021907,3.48818405564023,2.72990577716193,3.31951054617243,3.30300035301983,3.61879891420236,3.3210690027679,3.61073426144553,3.56771796924191,3.6889930321213,3.97401902766189,3.0404199379964
"ENSSSCG00000023920",6.19067115526413,6.51576403326345,6.38363490277337,6.57459113588365,6.6424094489932,6.55466852388534,7.02616434963424,7.23840654246289,7.32376439568235,7.49019876136279,7.58540740906626,7.31065714162119,7.06976357572869,6.66693567200246,6.5216889500197,7.09084789328362,6.61608811885576,6.43555573198048
"ENSSSCG00000017991",2.97508657960115,3.08101950013787,3.94029457801349,4.44944533049852,4.19043285000864,4.72714589858577,3.71391419338332,4.25254829693063,4.61791430680602,4.12132433958258,4.23585935494366,4.18059495224529,3.96276959423881,3.69683059934893,3.67006196816204,3.05710183288552,3.21579828360934,3.73482447056708
"ENSSSCG00000061433",1.25190318184651,2.36957703512494,3.506617925202,2.78138866026277,2.93905863977463,3.26739760034804,1.37448407983706,1.24047322146619,2.17964770773061,1.81994387324751,1.5845571917586,1.7332809704969,1.23276154610859,1.35480377446867,1.76630061579048,1.58505805218845,1.23036448171645,1.01583596880104
"ENSSSCG00000026748",2.19350272524151,1.7585264195105,1.49118299795737,1.83024592138728,1.78460605692251,2.32138448298392,3.93142639132811,4.20428083045883,3.78683317943627,3.99078462249344,4.36030428927822,3.61879891420236,2.82521949204151,2.84243973573824,2.87273268428387,2.62307222263202,2.58306877031479,3.02247078915651
"ENSSSCG00000000217",2.60148183924362,2.76871557061714,1.84353315664364,2.88585777940709,3.083921898471,2.94187138548146,5.68398022244935,5.56803330379774,5.66265746733873,5.53060954242233,5.75711298301072,4.96922601636708,4.44868177913544,4.75628915297799,4.80653551725212,4.6461557278711,4.48533213941676,4.41615351227914
"ENSSSCG00000031970",4.65560684929065,3.33760194161383,3.81635624486547,4.17094794867748,4.31728016017899,4.30868066994425,3.9994223982006,4.31638474401085,4.11988207831169,3.96120609019323,4.08598974000639,4.40903165127834,3.96276959423881,4.28643382678514,4.01934439667871,3.42423405329688,3.84051753147564,4.15295113918861
"ENSSSCG00000035537",5.13221176055879,4.92059676576305,5.12477017332405,5.21111441585475,5.38167997439391,5.34869760291143,6.5920426896227,6.40791315903895,6.73920391734653,6.63134347113055,6.64027383305226,6.64410870250927,6.09932175668064,6.19957736806269,6.79743660381337,6.25307674638069,6.31319340894976,6.99492861120262
"ENSSSCG00000008601",4.51175487721074,4.07338725190934,2.80555029076772,2.12675066140445,3.27712887713808,1.61028080781819,4.48539419197269,4.45175062787044,4.40627485477193,4.81547450644686,4.96760492895108,5.06886959921797,4.2177636944374,4.56677684304551,4.2350468152805,5.08839983725164,4.32587267931155,4.42301116334977
"ENSSSCG00000025698",7.29607828345668,6.70985546902971,5.65105060206959,5.05021392899734,6.42551359061619,5.85508507982728,8.05751882356565,7.30357407731911,7.16833834520097,7.02833710065661,7.95321595467676,7.738160258669,8.4827550673964,6.98555900104876,7.7769266058723,7.4850347806619,7.6488880133679,7.69842837219219
"ENSSSCG00000025822",7.89714543445645,6.79969202698954,6.49355613992684,6.22368401594093,6.86425942918392,6.22738742301113,4.48539419197269,3.8748773413346,4.63158293428129,4.80441212695459,4.75085685345231,4.39203032717729,4.23436285028594,4.06381933414649,4.35051150259251,5.38393821037756,4.5184953567316,4.94056854053104
"ENSSSCG00000032613",4.50543822804428,2.11913684059645,2.93955072092919,3.40096066797271,3.95236726446724,3.39989155307899,4.04518192518344,3.93526921117645,4.95881041834915,4.42561786967072,4.46433534634392,5.30061699493437,4.37574003825141,3.45001918894071,3.71863416924961,3.20755622654576,3.04423576635765,3.90122038566463
"ENSSSCG00000027855",1.71304635886953,0.0705450972482941,1.21731821253435,1.00506575245284,1.04024460326463,0.371109789905406,1.15354381556996,1.33316651386459,0.720356619820285,0.939248446019035,1.3757401525085,0.967870494156062,1.82147663720344,1.57864764661976,1.76630061579048,1.41550139699514,2.20264581782763,1.82698595223089
"ENSSSCG00000056309",0.570058685528737,1.10312075435048,2.41648018834368,1.94523813108963,1.92311517577012,2.23886592004027,0.892539977135389,1.03504610864629,2.12915108653584,2.66147452999001,2.50246525286516,2.62924786809647,1.82147663720344,1.52585780827192,1.33919029020913,2.08669132450564,0.935256679345257,1.280347418323
"ENSSSCG00000017082",13.2299354965992,13.287928331478,12.5756404777581,11.7068006797426,11.8064963188888,12.3113422520065,14.1299378481215,14.2025645962964,12.9394331410785,13.8288931578955,13.9701246766512,13.5054202535337,13.5342424558681,14.120288990886,14.2432283932972,15.128681106419,14.2216590178098,13.3879326616717
"ENSSSCG00000017178",1.31104802656474,1.10312075435048,0.436199272882526,-0.274234780333651,1.60417370693752,0.812657150010954,1.33292027338985,1.42026209777865,1.71536435689846,2.63674074061484,1.988815761016,2.74088611923126,2.33390232446653,1.72633114321795,1.00508748747538,1.22332976893988,1.51959257350773,1.78501713851789
"ENSSSCG00000007334",4.63260567506091,4.52429068836651,4.81177656694341,5.20823886301945,4.96433359360215,5.06715843577537,4.66779931092159,4.58495373838224,4.86934606227346,4.73619504192406,4.82678243791711,4.79909866323008,4.69642647690514,4.49992147946884,4.81102256783216,4.95549970763065,4.34448606000544,4.43662944278187
"ENSSSCG00000010761",-3.4852375054144,-2.14205496793838,-1.39240520225969,-1.12628722513763,-2.28616542096535,-1.86493337657631,-2.61768962787076,-2.57610820776552,-1.63020989836677,-1.27954100150575,-1.01903986999809,-0.768391105338765,-3.4852375054144,-2.34654775923232,-1.19105492899445,-3.4852375054144,-2.50550218767853,-2.38818531046675
"ENSSSCG00000035952",5.45750104126455,5.27785289198158,5.30585371208831,5.45379624988868,5.60391698390706,5.34212441197515,5.59886749547891,5.63100855564678,5.69339415548788,6.03051090980143,5.99874962670772,5.92937004344445,5.7469613357718,5.5409638199122,5.25156640304886,5.75664234953704,5.5265904406342,5.32801010222018
"ENSSSCG00000011226",9.76445938053903,9.38813039078394,9.21254093576477,9.30357541524401,9.46339641737675,9.32983008198327,9.09642155443607,9.06988060691421,9.04705175139559,8.96439621353234,9.02254838930005,9.13462287627419,9.31687292913152,9.45434681866313,9.45190353919436,9.35452762176509,9.32002803298102,9.22652456641359
"ENSSSCG00000009002",4.47343335073551,5.20992437012244,5.89916086821328,6.30264465919876,6.78472532367458,6.47278853992498,6.70631556644629,7.35491246962412,7.29756692034746,6.66994815569311,6.63676249885441,6.54569033070401,6.88499675586884,6.97082286017691,7.00358227422191,6.26404698595962,6.49079267345254,6.95999137584078
"ENSSSCG00000059646",-0.541035634222166,-1.4587180208875,0.800643141605225,-0.409029839937052,0.0215873592150775,-0.856231607173518,1.05473367279085,0.585358956077841,2.3213268461554,2.13455575174302,0.837310084287521,1.43435490353106,0.574229040968205,1.16070578398118,2.1245561986675,0.505886006822936,0.724049292821206,1.21862590581801
"ENSSSCG00000004466",-0.345673178020757,0.0705450972482941,-0.377497716252411,-0.0374035029988017,-0.582276829723889,-0.439026841766211,3.88903534469203,3.2112526971527,2.97833413124743,3.25596665783269,3.56188408495263,2.62924786809647,0.940747768307577,2.50331316170169,2.18111267200612,2.22143503644332,2.14718132169387,2.34307435876148
"ENSSSCG00000014136",8.89777982160412,8.58961081988552,7.60298286775625,7.48938874186574,7.60536234871104,6.75847044218609,9.05767576181777,8.76547850922674,9.57441501145025,8.86707366553542,9.44969334195845,8.87342185411678,8.27181044597773,8.83858235782051,8.45513661039871,8.90930463743047,8.65417332682371,8.80763382896176
"ENSSSCG00000020864",0.362057219968112,1.27662028331502,2.65781723680652,3.41099959504646,4.21760788721017,3.04260742972462,4.54120910841736,5.17596847114254,5.06672026253899,4.79326426684133,4.56136675354753,5.1213909707355,4.4343854815341,4.37117215749329,4.20808284108631,2.80576540628271,3.78708773932983,4.75736721662871
"ENSSSCG00000016617",-0.541035634222166,-1.4587180208875,-1.8174672971404,-2.61655554169612,-0.713005989098558,-0.632600349415676,-2.07972529613549,-2.02275397179769,-1.63020989836677,-1.27954100150575,-2.55531705264705,-3.4852375054144,-3.4852375054144,-0.250633872588674,-1.51123320833284,1.90639659739285,-0.712798317586807,-1.77227064067115
